site,sage_id,node_id,location,campus_site,hf,timestamp_corr,time_elapsed_days,gw_cond,gw_depth,gw_temp,temp_15,temp_30,temp_45,temp_60,vwc_15,vwc_30,vwc_45,vwc_60,air_temp,bp,rel_humid,vp_deficit_kpa,in_long,in_short,out_long,out_short,solar_voltage,timestamp,sunlight,sunlight_hours
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-16.118,2025-05-31 03:30:00,30.14583333,0,2,12.5,15.72,15.47,14.38,13.31,26.188,31.091,65.282,66.971,11.43,988.22,72.98,0.364,368.5,-0.5,369.1,0.2,0,2025-05-31 03:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-17.728,2025-05-31 04:00:00,30.16666667,0,2,12.5,15.66,15.44,14.38,13.31,26.202,31.128,65.237,67.017,11.11,988.09,73.28,0.353,366.6,-0.9,366.2,-0.1,0,2025-05-31 04:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-19.035,2025-05-31 04:30:00,30.1875,0,1,12.5,15.72,15.44,14.97,14.06,38.371,37.026,35.766,33.985,10.52,988.44,76.08,0.304,363.1,-0.8,362.6,0.2,0.008,2025-05-31 04:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-20.323,2025-05-31 05:00:00,30.20833333,0,1,12.5,15.59,15.41,15,14.06,38.321,37.026,35.766,34.007,10.39,988.75,76.44,0.296,362.9,0.1,362,0.3,0,2025-05-31 05:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-21.227,2025-05-31 05:30:00,30.22916667,0,1,12.5,15.47,15.41,15,14.06,38.371,37.002,35.766,34.007,10.28,988.66,75.95,0.3,362.2,9.5,363.4,2.5,0,2025-05-31 05:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-21.606,2025-05-31 06:00:00,30.25,0,2,12.5,15.38,15.38,15,14.09,38.321,37.002,35.766,33.985,10.47,989.03,74.2,0.326,365.4,33.9,366.9,7.4,0.016,2025-05-31 06:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-21.014,2025-05-31 06:30:00,30.27083333,0,1,12.5,15.28,15.34,15,14.09,38.296,37.002,35.766,33.985,10.62,989.47,76.91,0.295,368.3,68.9,370.6,14,0.008,2025-05-31 06:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-19.196,2025-05-31 07:00:00,30.29166667,0,1,12.5,15.16,15.31,15,14.09,38.321,36.978,35.788,34.007,11.14,989.69,74.12,0.342,308.2,168.8,377.4,41.7,0,2025-05-31 07:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-16.123,2025-05-31 07:30:00,30.3125,0,2,12.5,15.06,15.28,15,14.09,38.296,37.026,35.743,33.964,11.67,989.81,71.66,0.388,290.3,235.8,384.1,58.2,0,2025-05-31 07:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.401,2025-05-31 08:00:00,30.33333333,0,1,12.5,15,15.25,15,14.09,38.321,37.026,35.766,33.985,11.93,989.66,71.18,0.402,291.8,322,388.9,74.2,0.008,2025-05-31 08:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-8.225,2025-05-31 08:30:00,30.35416667,0,1,12.5,14.97,15.22,15,14.13,38.246,37.026,35.743,33.985,12.33,990.16,72.88,0.388,295.5,418.4,398.5,95.3,12.587,2025-05-31 08:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-3.168,2025-05-31 09:00:00,30.375,0,1,12.5,15.03,15.28,14.44,13.37,26.175,31.128,65.147,67.109,13.07,990.16,71.02,0.435,299.2,503.3,408.8,111,0.008,2025-05-31 09:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,4.754,2025-05-31 09:30:00,30.39583333,0,1,12.5,14.97,15.16,15,14.13,38.221,37.002,35.766,33.985,13.76,990.38,70.18,0.468,298.8,593.2,417.6,127.6,0,2025-05-31 09:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,14.252,2025-05-31 10:00:00,30.41666667,0,1,12.5,15.03,15.13,14.97,14.13,38.296,37.05,35.788,33.985,12.96,990.81,69.72,0.451,297.9,667,416.4,140.1,0.016,2025-05-31 10:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,18.249,2025-05-31 10:30:00,30.4375,0,2,12.5,15.13,15.09,14.97,14.13,38.296,37.002,35.766,33.985,14.28,990.75,65.28,0.564,297.7,728.8,423.5,148.1,,2025-05-31 10:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,24.149,2025-05-31 11:00:00,30.45833333,0,2,12.5,15.25,15.06,14.97,14.13,38.271,36.978,35.766,34.028,14.48,990.69,65.78,0.563,297.5,789.7,431.6,157.6,0.016,2025-05-31 11:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,21.421,2025-05-31 11:30:00,30.47916667,0,1,12.5,15.44,15.06,14.97,14.13,38.271,37.002,35.788,34.007,14.75,990.59,65.99,0.57,301,844.3,440.2,163.9,0,2025-05-31 11:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,39.864,2025-05-31 12:00:00,30.5,0,1,12.5,15.66,15.03,14.94,14.13,38.246,37.002,35.788,33.985,14.36,990.91,61.73,0.625,297,893.1,433.7,167.9,0.008,2025-05-31 12:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,58.752,2025-05-31 12:30:00,30.52083333,0,2,12.5,15.34,15.13,14.41,13.41,25.986,31.017,65.102,67.063,14.04,990.81,63,0.592,293.2,899.8,435,168.9,0,2025-05-31 12:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,69.33,2025-05-31 13:00:00,30.54166667,0,3,12.5,16.16,15.03,14.94,14.13,38.246,37.002,35.788,33.985,14.03,990.84,66.49,0.536,292.1,923.6,440.1,173.9,0.024,2025-05-31 13:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,75.888,2025-05-31 13:30:00,30.5625,0,1,12.5,,,,,,,,,14.72,990.97,62.82,0.621,297.1,919.9,442.8,172.5,0,2025-05-31 13:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,79.88,2025-05-31 14:00:00,30.58333333,0,2,12.5,16.66,15.06,14.91,14.13,38.246,36.978,35.811,34.028,14.59,991,60.27,0.659,292.8,915,436.8,173.4,0,2025-05-31 14:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,81.783,2025-05-31 14:30:00,30.60416667,0,1,12.5,,,,,,,,,14.96,991,57.58,0.72,293.4,887,444.9,170.4,14.586,2025-05-31 14:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,81.722,2025-05-31 15:00:00,30.625,0,0,12.5,15.87,15.16,14.41,13.41,25.747,30.98,65.057,66.971,15,991.03,54.83,0.769,291.4,840.3,433.5,164.1,0.008,2025-05-31 15:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,76.859,2025-05-31 15:30:00,30.64583333,4484,950,10.5,17.34,15.19,14.91,14.16,38.196,36.954,35.766,34.007,15.27,991.06,52.33,0.825,290.1,778.1,433.8,157.2,14.86,2025-05-31 15:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,69.714,2025-05-31 16:00:00,30.66666667,0,1,12.5,16,15.22,14.41,13.44,25.668,30.925,65.102,66.878,14.96,990.66,46.99,0.9,287.8,724.1,429.3,147.7,0,2025-05-31 16:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,60.982,2025-05-31 16:30:00,30.6875,0,2,12.5,17.69,15.28,14.91,14.13,38.172,36.954,35.788,34.007,15.75,990.94,43.82,1.003,284.7,647,426.5,137.4,0,2025-05-31 16:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,51.735,2025-05-31 17:00:00,30.70833333,0,0,12.5,17.81,15.31,14.91,14.13,38.147,37.002,35.766,34.007,15.93,990.81,47.56,0.947,285.2,567.9,427.7,126.8,0,2025-05-31 17:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,42.17,2025-05-31 17:30:00,30.72916667,0,1,12.5,17.88,15.38,14.91,14.13,38.172,36.978,35.766,33.964,14.58,991.03,42.5,0.952,281.4,464,411.9,106.5,14.408,2025-05-31 17:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,31.644,2025-05-31 18:00:00,30.75,0,0,12.5,17.88,15.47,14.91,14.13,38.172,36.954,35.766,33.964,14.48,991,43.01,0.938,281,366.1,407.1,89,16.173,2025-05-31 18:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,21.587,2025-05-31 18:30:00,30.77083333,0,2,12.6,17.84,15.5,14.94,14.13,38.172,36.954,35.766,33.985,14.61,990.78,45.86,0.898,278.8,272.5,401.1,69.8,0.008,2025-05-31 18:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,13.04,2025-05-31 19:00:00,30.79166667,0,0,12.6,,,,,,,,,13.91,990.5,43.62,0.895,279.4,186.2,391.6,47.7,0.008,2025-05-31 19:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,5.313,2025-05-31 19:30:00,30.8125,0,1,12.6,16.25,15.41,14.41,13.44,25.448,30.834,64.967,66.971,12.88,990.38,45.98,0.802,276.7,52.2,377.6,8.1,0.008,2025-05-31 19:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-2.192,2025-05-31 20:00:00,30.83333333,0,2,12.6,17.63,15.66,14.97,14.13,38.147,36.907,35.766,33.985,10.42,990.38,59.83,0.506,314.2,12.6,360.7,2.9,0.008,2025-05-31 20:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.872,2025-05-31 20:30:00,30.85416667,0,1,12.6,17.47,15.69,14.97,14.13,38.122,37.002,35.788,33.985,7.85,990.25,70.05,0.318,348.2,0,349.1,0.3,0,2025-05-31 20:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-17.127,2025-05-31 21:00:00,30.875,0,0,12.6,17.34,15.72,15,14.13,38.147,36.954,35.788,34.007,7.02,990.41,77.85,0.222,342.6,-0.6,344.9,0.1,0,2025-05-31 21:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-22.591,2025-05-31 21:30:00,30.89583333,0,2,12.6,17.16,15.75,15,14.16,38.122,36.954,35.811,33.964,6.94,990.63,80.1,0.198,342.4,-0.6,343.8,0.1,0.008,2025-05-31 21:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-26.298,2025-05-31 22:00:00,30.91666667,0,1,12.6,16.97,15.78,15.03,14.16,38.122,36.954,35.788,33.985,6.68,990.5,81.98,0.176,341.7,-0.7,343.4,0,0,2025-05-31 22:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-28.836,2025-05-31 22:30:00,30.9375,0,2,12.6,16.78,15.78,15.03,14.16,38.147,36.954,35.788,33.964,6.2,990.75,83.59,0.155,339.9,-0.7,342.4,0,0,2025-05-31 22:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-30.64,2025-05-31 23:00:00,30.95833333,0,0,12.6,16.59,15.78,15.06,14.16,38.147,36.954,35.788,33.985,5.98,990.69,85.78,0.133,338.9,-0.6,341.3,0,0,2025-05-31 23:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-31.957,2025-05-31 23:30:00,30.97916667,0,2,12.6,16.38,15.78,15.06,14.16,38.097,36.954,35.788,34.007,5.82,990.66,87.98,0.111,337.4,-0.6,340.6,0.2,0,2025-05-31 23:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-4.469,2025-05-01 00:00:00,0,4665,1565,9.3,14.03,13.97,12.94,11.63,29.244,35.607,71.745,76.155,12.04,993.31,85.26,0.207,373.2,-0.2,377.7,0.1,0,2025-05-01 00:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-4.144,2025-05-01 00:30:00,0.020833333,4664,1565,9.3,13.97,13.97,12.94,11.63,29.26,35.584,71.647,75.999,12.31,993.09,82.54,0.249,374.5,-0.6,378.1,0.1,0,2025-05-01 00:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-3.819,2025-05-01 01:00:00,0.041666667,4666,1565,9.3,13.94,13.94,12.94,11.63,29.26,35.652,71.696,76.051,12.47,992.75,83.81,0.234,376.4,-0.5,378.4,0,0,2025-05-01 01:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-3.536,2025-05-01 01:30:00,0.0625,4665,1565,9.3,13.91,13.91,12.94,11.63,29.327,35.675,71.745,76.155,11.93,992.03,86.44,0.189,372.6,-0.4,375.9,0.1,0,2025-05-01 01:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-3.452,2025-05-01 02:00:00,0.083333333,4662,1565,9.3,13.88,13.91,12.94,11.63,29.344,35.584,71.795,76.155,11.43,991.91,88.01,0.162,370.1,0,373.7,0.2,0,2025-05-01 02:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-6.195,2025-05-01 02:30:00,0.104166667,4657,1567,9.3,13.84,13.88,12.94,11.66,36.041,36.11,71.696,76.312,10.8,990.94,93.61,0.083,369.5,0,371.8,0.1,0,2025-05-01 02:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-7.87,2025-05-01 03:00:00,0.125,4660,1567,9.3,13.78,13.88,12.94,11.66,34.198,37.169,71.893,76.468,11,990.38,94.68,0.07,371.1,-0.1,373.9,0.1,0,2025-05-01 03:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-7.424,2025-05-01 03:30:00,0.145833333,4663,1572,9.3,13.72,13.84,12.94,11.66,33.296,37.266,72.042,76.468,11.39,989.78,94.7,0.071,372.9,-0.1,375.6,0.2,0,2025-05-01 03:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-6.691,2025-05-01 04:00:00,0.166666667,4662,1579,9.3,13.69,13.84,12.94,11.66,32.849,37.193,72.042,76.416,11.28,988.94,94.77,0.07,371.7,-0.1,374.3,0.1,0,2025-05-01 04:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-6.097,2025-05-01 04:30:00,0.1875,4672,1584,9.3,13.62,13.81,12.94,11.69,32.449,37.121,72.19,76.468,10.79,988.47,93.63,0.082,368.6,-0.1,372.3,0.2,0,2025-05-01 04:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-5.93,2025-05-01 05:00:00,0.208333333,4676,1589,9.3,13.59,13.78,12.94,11.69,32.174,37.026,72.289,76.573,10.51,987.72,93.65,0.081,367.6,0,370.9,0.1,0,2025-05-01 05:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-5.94,2025-05-01 05:30:00,0.229166667,4673,1595,9.3,13.56,13.78,12.94,11.69,32.019,36.907,72.24,76.835,10.41,988.28,94.45,0.07,368.2,0.2,371.7,0.1,0,2025-05-01 05:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-6.004,2025-05-01 06:00:00,0.25,4681,1600,9.3,13.53,13.75,12.94,11.69,31.98,36.859,72.24,76.783,10.63,987.03,95.06,0.063,369.2,3.9,373,0.8,0,2025-05-01 06:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-5.902,2025-05-01 06:30:00,0.270833333,4682,1604,9.3,13.5,13.72,12.94,11.72,32.077,36.93,72.24,76.888,11.1,986.5,95.67,0.057,372.9,11.1,375.6,2,7.978,2025-05-01 06:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-5.443,2025-05-01 07:00:00,0.291666667,4690,1609,9.3,13.47,13.69,12.94,11.72,32.155,36.954,72.339,76.888,13.11,986.16,96.38,0.055,382.9,4.5,383.9,0.8,0,2025-05-01 07:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-4.469,2025-05-01 07:30:00,0.3125,4692,1611,9.3,13.44,13.69,12.94,11.72,31.999,36.93,72.339,76.678,14.2,986.06,95.58,0.071,389.4,42.9,390.7,8,0,2025-05-01 07:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-2.733,2025-05-01 08:00:00,0.333333333,4694,1613,9.3,13.41,13.66,12.94,11.72,31.845,36.859,72.24,76.835,15.54,985.69,94.74,0.093,395.7,44,398,8.6,0,2025-05-01 08:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-0.26,2025-05-01 08:30:00,0.354166667,4695,1617,9.3,13.41,13.62,12.94,11.72,31.711,36.859,72.24,76.835,16.83,985.5,92.93,0.135,402.3,68.4,403.1,13.4,11.854,2025-05-01 08:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,2.478,2025-05-01 09:00:00,0.375,4696,1618,9.3,13.41,13.59,12.94,11.72,31.578,36.812,72.389,76.888,18.08,985.19,91.34,0.179,410.4,73,409.7,13.7,0.008,2025-05-01 09:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,5.596,2025-05-01 09:30:00,0.395833333,4693,1621,9.3,13.44,13.59,12.91,11.72,31.502,36.788,72.439,76.783,18.55,985.34,89.74,0.219,411.2,40.7,409.6,7.5,0.008,2025-05-01 09:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,7.578,2025-05-01 10:00:00,0.416666667,4692,1623,9.3,13.47,13.56,12.91,11.75,31.427,36.788,72.24,76.73,18.34,985.34,89.45,0.222,407.9,29.8,407.6,4.8,0,2025-05-01 10:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,8.691,2025-05-01 10:30:00,0.4375,1584,461,9.5,13.53,13.56,12.91,11.75,31.389,36.717,72.389,76.835,18.08,985.25,90.32,0.2,405.8,46,407,8.1,0.008,2025-05-01 10:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,9.796,2025-05-01 11:00:00,0.458333333,4695,1625,9.3,13.59,13.53,12.91,11.72,31.277,36.623,72.289,76.94,19.13,985.25,90.45,0.211,417.3,315.8,428,61.6,6.736,2025-05-01 11:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,13.053,2025-05-01 11:30:00,0.479166667,4696,1627,9.3,13.66,13.53,12.91,11.75,31.258,36.693,72.389,76.835,20.55,984.69,84.25,0.38,417.6,278.4,438.8,52.4,0,2025-05-01 11:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,18.273,2025-05-01 12:00:00,0.5,4695,1627,9.3,13.72,13.53,12.88,11.75,31.165,36.646,72.488,76.783,21.89,984.41,74.24,0.675,418,156.4,429.7,29.6,0.016,2025-05-01 12:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,,2025-05-01 12:30:00,0.520833333,,,,,,,,,,,,,,,,,,,,0.016,2025-05-01 12:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,25.243,2025-05-01 13:00:00,0.541666667,4701,1629,9.3,13.94,13.53,12.88,11.75,31.054,36.646,72.339,76.888,20.31,984.19,80.33,0.468,404,187.1,422.1,34.7,0,2025-05-01 13:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,25.647,2025-05-01 13:30:00,0.5625,4701,1630,9.3,14.06,13.53,12.84,11.75,30.98,36.623,72.389,76.835,20.33,984.63,78.08,0.522,419,157.8,421.9,30.9,2.465,2025-05-01 13:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,24.463,2025-05-01 14:00:00,0.583333333,4703,1630,9.3,14.22,13.56,12.84,11.75,30.907,36.552,72.389,76.835,20.16,984.5,78.59,0.505,417.2,49.9,415.3,10.5,0.008,2025-05-01 14:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,51.399,2025-05-01 14:30:00,0.604166667,1587,455,9.6,,,,,,,,,20.32,983.38,78.48,0.512,406.1,163.2,428.4,25.6,0.008,2025-05-01 14:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,22.77,2025-05-01 15:00:00,0.625,4702,1631,9.3,14.44,13.59,12.81,11.75,30.815,36.505,72.389,76.783,21.02,984.75,69.62,0.755,423.6,163.2,423.3,33.8,0.008,2025-05-01 15:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,24.259,2025-05-01 15:30:00,0.645833333,4703,1632,9.3,14.53,13.66,12.81,11.75,30.743,36.529,72.389,76.888,20.17,984.97,71.64,0.669,413.7,296.5,424.1,62.8,0,2025-05-01 15:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,25.224,2025-05-01 16:00:00,0.666666667,4702,1631,9.3,14.66,13.69,12.81,11.72,30.706,36.529,72.19,76.835,19.15,985.53,73.07,0.596,407,230.2,420.7,49.1,0.008,2025-05-01 16:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,25.494,2025-05-01 16:30:00,0.6875,4704,1630,9.3,14.75,13.72,12.81,11.75,30.616,36.435,72.091,76.835,18.63,985.91,73.66,0.564,402.8,295.2,420.6,85.8,0,2025-05-01 16:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,24.375,2025-05-01 17:00:00,0.708333333,4701,1630,9.3,14.84,13.75,12.81,11.75,30.562,36.412,72.389,76.94,18.42,986,74.53,0.539,398.4,112.6,412.4,24.3,0,2025-05-01 17:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,22.932,2025-05-01 17:30:00,0.729166667,4702,1629,9.3,14.97,13.78,12.81,11.75,30.544,36.412,72.289,76.993,17.96,986.25,75.63,0.5,405,66.3,408,13.4,0.016,2025-05-01 17:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,20.134,2025-05-01 18:00:00,0.75,4704,1630,9.3,15.06,13.84,12.81,11.72,30.472,36.412,72.289,76.888,18.39,986.47,75.8,0.511,403.2,95.1,411.7,20.4,0,2025-05-01 18:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,17.605,2025-05-01 18:30:00,0.770833333,4704,1630,9.3,15.13,13.88,12.81,11.72,30.436,36.388,72.389,76.783,18.12,986.31,77.31,0.471,404.4,29,407.4,5.9,0,2025-05-01 18:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,15.285,2025-05-01 19:00:00,0.791666667,4699,1628,9.3,15.16,13.94,12.81,11.72,30.418,36.388,72.24,76.783,17.87,986.63,79.19,0.425,401.9,9.9,405.4,1.8,0,2025-05-01 19:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,13.062,2025-05-01 19:30:00,0.8125,4700,1627,9.3,15.19,13.97,12.81,11.72,30.401,36.318,72.289,76.783,17.28,987.03,79.45,0.404,396.7,4,401.5,0.7,0,2025-05-01 19:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,10.844,2025-05-01 20:00:00,0.833333333,4702,1628,9.3,15.22,14.03,12.81,11.72,30.365,36.342,72.289,76.835,16.97,987.38,77.46,0.435,396.8,-0.1,400.3,-0.1,0,2025-05-01 20:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,8.872,2025-05-01 20:30:00,0.854166667,4698,1627,9.3,15.22,14.06,12.84,11.75,30.365,36.318,72.19,76.783,16.57,987.81,77.32,0.427,386.8,-0.3,397.2,-0.1,0,2025-05-01 20:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,7.192,2025-05-01 21:00:00,0.875,4695,1627,9.3,15.22,14.13,12.84,11.72,30.365,36.342,72.19,76.835,16.56,987.94,75.27,0.465,391.9,-0.1,397,0,0,2025-05-01 21:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,5.805,2025-05-01 21:30:00,0.895833333,4697,1626,9.3,15.22,14.16,12.84,11.72,30.329,36.295,72.19,76.835,16.46,988.75,75.51,0.458,393.8,-0.1,397.2,0,0,2025-05-01 21:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,4.65,2025-05-01 22:00:00,0.916666667,4692,1627,9.3,15.19,14.19,12.84,11.72,30.312,36.272,72.24,76.888,16.22,988.81,78.18,0.401,392.7,-0.1,395.5,-0.1,0,2025-05-01 22:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,3.889,2025-05-01 22:30:00,0.9375,4693,1627,9.3,15.16,14.22,12.88,11.72,30.276,36.295,72.289,76.835,16.02,988.53,79.57,0.371,391.5,-0.1,395.1,0,0,2025-05-01 22:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,3.322,2025-05-01 23:00:00,0.958333333,4695,1627,9.3,15.13,14.25,12.88,11.72,30.259,36.249,72.289,77.045,15.85,988.44,80.99,0.342,370.3,-0.4,391.4,0,0,2025-05-01 23:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,2.719,2025-05-01 23:30:00,0.979166667,4691,1625,9.3,15.09,14.25,12.88,11.72,30.241,36.249,72.24,76.678,15.13,988.78,83.97,0.275,363.6,-0.4,384.8,0.1,0,2025-05-01 23:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,1.615,2025-05-02 00:00:00,1,4695,1625,9.3,15.06,14.28,12.91,11.75,30.259,36.249,72.339,76.835,15.29,989.13,84.59,0.267,387.1,-0.2,391.1,-0.1,0,2025-05-02 00:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,1.03,2025-05-02 00:30:00,1.020833333,4687,1627,9.3,15.03,14.28,12.91,11.75,30.241,36.249,72.141,76.73,15.05,988.81,84.74,0.261,366.2,-0.6,386.3,-0.1,0,2025-05-02 00:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,0.483,2025-05-02 01:00:00,1.041666667,4697,1625,9.3,15,14.31,12.94,11.72,30.259,36.225,72.141,76.993,14.85,988.63,84.81,0.256,367.5,-0.3,386.1,0,0,2025-05-02 01:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O103,Prairie,CSU,-0.158,2025-05-02 01:30:00,1.0625,4697,1626,9.3,14.94,14.31,12.94,11.72,30.241,36.225,72.19,76.783,14.29,988.56,86.37,0.222,361.9,-0.4,377.9,-0.1,0,2025-05-02 01:30:00,FALSE,0
