site,sage_id,node_id,location,campus_site,hf,timestamp_corr,time_elapsed_days,gw_cond,gw_depth,gw_temp,temp_15,temp_30,temp_45,temp_60,vwc_15,vwc_30,vwc_45,vwc_60,air_temp,bp,rel_humid,vp_deficit_kpa,in_long,in_short,out_long,out_short,solar_voltage,timestamp,sunlight,sunlight_hours
"NU, Grove",W099,MNLA4O104,Grove,NU,12.126,2025-05-24 11:30:00,23.47916667,1231,938,10.6,13.97,13.91,13.62,13.34,26.744,22.882,21.255,19.578,12.66,1005.44,72.43,0.403,341.8,424.5,417.4,108.5,0,2025-05-24 11:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,11.275,2025-05-24 12:00:00,23.5,1232,937,10.6,14.03,13.88,13.62,13.34,26.716,22.892,21.255,19.571,12.84,1005.13,75.39,0.364,356.4,959.5,442.5,150.5,0,2025-05-24 12:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,21.638,2025-05-24 12:30:00,23.52083333,1230,937,10.6,14.09,13.88,13.62,13.34,27.075,22.892,21.264,19.571,12.53,1005.06,77.1,0.332,349.5,978.8,442.9,158.9,0.008,2025-05-24 12:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,28.513,2025-05-24 13:00:00,23.54166667,1230,939,10.6,14.19,13.88,13.62,13.34,27.017,22.872,21.255,19.565,13.04,1004.75,70.95,0.436,346.8,971.5,450.8,178.7,0,2025-05-24 13:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,39.684,2025-05-24 13:30:00,23.5625,1231,936,10.6,,,,,,,,,13.17,1005.03,70.75,0.442,352.7,954.4,462.7,187.2,0,2025-05-24 13:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,49.008,2025-05-24 14:00:00,23.58333333,1229,937,10.6,,,,,,,,,13.51,1004.72,68.91,0.48,353.5,912.3,457.8,182,0.008,2025-05-24 14:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,55.071,2025-05-24 14:30:00,23.60416667,1230,937,10.6,14.56,13.91,13.59,13.34,26.945,22.852,21.247,19.552,13.75,1004.47,71.75,0.443,354.8,850,458.7,173.2,0.008,2025-05-24 14:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,58.331,2025-05-24 15:00:00,23.625,1230,939,10.6,,,,,,,,,13.79,1004.25,70.03,0.472,353.1,769.2,450.9,161.2,0.008,2025-05-24 15:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,59.035,2025-05-24 15:30:00,23.64583333,1231,936,10.6,,,,,,,,,12.97,1003.97,71.53,0.425,350.3,646.8,438.9,127.9,0,2025-05-24 15:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,56.228,2025-05-24 16:00:00,23.66666667,1231,938,10.6,15.19,13.94,13.59,13.34,26.716,22.832,21.255,19.545,12.87,1003.94,71.95,0.416,352,588,418.8,77.6,0.008,2025-05-24 16:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,46.697,2025-05-24 16:30:00,23.6875,,,,,,,,26.716,,,,12.83,1003.66,73.87,0.386,347.4,295.8,410.7,52.4,0.008,2025-05-24 16:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,36.329,2025-05-24 17:00:00,23.70833333,1231,937,10.6,15.66,14.03,13.59,13.34,26.311,22.822,21.247,19.532,12.67,1003.75,73.19,0.392,343.1,136.1,405,48.7,0,2025-05-24 17:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,29.27,2025-05-24 17:30:00,23.72916667,1230,936,10.6,15.84,14.09,13.59,13.34,26.298,22.802,21.231,19.545,12.38,1004.09,75.03,0.358,347.7,115.2,403,35.9,0,2025-05-24 17:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,23.263,2025-05-24 18:00:00,23.75,1229,935,10.6,16,14.16,13.62,13.34,26.284,22.792,21.239,19.513,11.76,1004.13,75.41,0.339,341.9,78.8,391.7,20.8,0,2025-05-24 18:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,17.938,2025-05-24 18:30:00,23.77083333,1230,935,10.6,16.12,14.22,13.62,13.34,26.229,22.802,21.231,19.52,11.7,1004.31,76.77,0.319,354.2,69.5,392.2,16.6,0,2025-05-24 18:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,13.671,2025-05-24 19:00:00,23.79166667,1231,935,10.6,16.22,14.28,13.62,13.34,26.188,22.792,21.206,19.513,11.09,1004.53,79.31,0.273,346.2,38,384.2,8.9,0,2025-05-24 19:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,9.701,2025-05-24 19:30:00,23.8125,1230,936,10.6,16.31,14.34,13.66,13.34,26.188,22.762,21.206,19.52,10.79,1004.72,80.32,0.254,345.6,14.4,381.3,3.6,0,2025-05-24 19:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,5.784,2025-05-24 20:00:00,23.83333333,1231,934,10.6,16.34,14.44,13.66,13.34,26.188,22.762,21.222,19.5,10.64,1004.84,81.86,0.232,354.1,1,380,0.4,0,2025-05-24 20:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,2.377,2025-05-24 20:30:00,23.85416667,1230,935,10.6,16.34,14.5,13.69,13.34,26.202,22.752,21.198,19.526,10.79,1004.66,79.87,0.26,362.8,-0.2,380.1,0.3,0,2025-05-24 20:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-0.189,2025-05-24 21:00:00,23.875,1229,934,10.6,16.38,14.56,13.72,13.37,26.161,22.752,21.206,19.5,10.82,1004.94,80.04,0.259,363,-0.2,379.4,0.2,0.008,2025-05-24 21:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-2.169,2025-05-24 21:30:00,23.89583333,1230,933,10.6,16.34,14.62,13.72,13.34,26.175,22.742,21.198,19.513,10.81,1005.25,79.71,0.263,363.3,-0.2,379.4,0.2,0,2025-05-24 21:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-3.705,2025-05-24 22:00:00,23.91666667,1231,934,10.6,16.31,14.69,13.75,13.37,26.175,22.722,21.198,19.494,10.85,1005.38,78.8,0.275,364,-0.2,379.8,0.2,0,2025-05-24 22:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-4.759,2025-05-24 22:30:00,23.9375,1229,934,10.6,16.28,14.72,13.78,13.37,26.175,22.722,21.173,19.5,10.98,1005.5,77.42,0.296,364.4,-0.2,380,0.2,0,2025-05-24 22:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-5.552,2025-05-24 23:00:00,23.95833333,1231,933,10.6,16.25,14.78,13.81,13.37,26.148,22.732,21.189,19.494,11.19,1005.47,72.99,0.359,365.5,-0.1,380.1,0.2,0,2025-05-24 23:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-6.162,2025-05-24 23:30:00,23.97916667,1229,932,10.6,16.19,14.81,13.84,13.41,26.148,22.712,21.173,19.481,11.09,1005.47,73.54,0.349,365.6,-0.2,380,0.2,0,2025-05-24 23:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-6.578,2025-05-25 00:00:00,24,1231,934,10.6,16.16,14.84,13.88,13.41,26.161,22.702,21.173,19.481,11.3,1005.34,70.57,0.394,366.5,-0.1,379.8,0.2,0,2025-05-25 00:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-6.913,2025-05-25 00:30:00,24.02083333,1229,933,10.6,16.09,14.87,13.91,13.41,26.161,22.712,21.157,19.494,11.33,1005.31,71.26,0.385,366.7,-0.1,380.2,0.1,0,2025-05-25 00:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-7.154,2025-05-25 01:00:00,24.04166667,1229,934,10.6,16.06,14.91,13.94,13.44,26.161,22.712,21.157,19.475,11.16,1005.41,72.99,0.358,367.2,-0.1,379.8,0.2,0,2025-05-25 01:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-7.358,2025-05-25 01:30:00,24.0625,1231,934,10.6,16,14.94,13.97,13.44,26.161,22.693,21.165,19.468,11.29,1005.41,71.77,0.377,367.7,-0.1,379.6,0.2,0,2025-05-25 01:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-7.518,2025-05-25 02:00:00,24.08333333,1230,933,10.6,15.94,14.94,13.97,13.44,26.12,22.683,21.173,19.481,11.36,1005.38,71.61,0.381,367.3,-0.1,379.7,0.2,0,2025-05-25 02:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-7.627,2025-05-25 02:30:00,24.10416667,1229,933,10.7,15.87,14.97,14,13.47,26.12,22.683,21.157,19.468,11.18,1005.06,74.52,0.338,365.2,-1,377.7,0.2,0,2025-05-25 02:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-7.788,2025-05-25 03:00:00,24.125,1229,932,10.7,15.81,14.97,14.03,13.47,26.134,22.673,21.132,19.462,11.08,1005.47,73.29,0.352,366.7,-0.1,378.6,0.2,0,2025-05-25 03:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-7.948,2025-05-25 03:30:00,24.14583333,1230,934,10.7,15.78,14.97,14.06,13.5,26.161,22.663,21.124,19.456,11.19,1005.5,73.19,0.356,366.4,-0.2,378,0.2,0,2025-05-25 03:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-8.085,2025-05-25 04:00:00,24.16666667,1229,933,10.7,15.72,14.97,14.06,13.5,26.134,22.683,21.14,19.468,11.49,1005.28,76.52,0.318,366.1,-0.2,378,0.2,0,2025-05-25 04:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-8.213,2025-05-25 04:30:00,24.1875,1229,933,10.7,15.66,14.97,14.09,13.53,26.148,22.683,21.116,19.449,10.64,1005.63,82.17,0.228,363.3,-0.2,375.2,0.2,0,2025-05-25 04:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-8.473,2025-05-25 05:00:00,24.20833333,1230,932,10.7,15.59,14.97,14.13,13.53,26.161,22.693,21.124,19.43,10.64,1005.63,83.52,0.211,363.5,0,374.8,0.2,0,2025-05-25 05:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-8.813,2025-05-25 05:30:00,24.22916667,1228,931,10.7,15.56,14.97,14.13,13.56,26.134,22.693,21.116,19.443,10.6,1005.78,81.43,0.237,363.6,2.1,374.4,0.5,0,2025-05-25 05:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-9.078,2025-05-25 06:00:00,24.25,1230,931,10.7,15.5,14.97,14.13,13.56,26.161,22.653,21.108,19.43,10.66,1006.53,80.69,0.247,362.6,3.8,374.9,0.9,0,2025-05-25 06:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-9.361,2025-05-25 06:30:00,24.27083333,1229,929,10.7,15.44,14.97,14.16,13.56,26.148,22.673,21.116,19.424,10.09,1006.97,80.78,0.237,360.3,8.9,372.9,2,0,2025-05-25 06:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-9.56,2025-05-25 07:00:00,24.29166667,1229,928,10.7,15.41,14.94,14.16,13.59,26.148,22.663,21.108,19.443,10.28,1007.19,78.04,0.274,361.1,18.1,373.3,3.8,0,2025-05-25 07:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-9.593,2025-05-25 07:30:00,24.3125,1232,930,10.7,15.34,14.94,14.19,13.59,26.148,22.673,21.108,19.411,10.28,1007.31,80.12,0.248,361.8,19,375.6,3.8,0,2025-05-25 07:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-9.389,2025-05-25 08:00:00,24.33333333,1231,929,10.7,15.28,14.94,14.19,13.59,26.134,22.673,21.1,19.424,10.16,1007.53,82.05,0.222,361.2,23.9,375.2,4.9,0,2025-05-25 08:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-9.073,2025-05-25 08:30:00,24.35416667,1230,929,10.7,15.22,14.91,14.19,13.62,26.148,22.673,21.1,19.418,10.16,1007.63,82.14,0.221,361,35,375.9,7,0,2025-05-25 08:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-8.638,2025-05-25 09:00:00,24.375,1231,929,10.7,15.19,14.91,14.22,13.62,26.161,22.663,21.084,19.424,10.29,1007.78,82.75,0.216,362.2,54.2,377.8,10.9,0,2025-05-25 09:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-8.024,2025-05-25 09:30:00,24.39583333,1230,929,10.7,15.13,14.87,14.22,13.66,26.148,22.663,21.076,19.424,10.81,1007.75,80.15,0.257,363.9,70.3,382.8,14.9,0.008,2025-05-25 09:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-6.852,2025-05-25 10:00:00,24.41666667,1229,930,10.7,15.09,14.84,14.22,13.66,26.134,22.663,21.084,19.418,11.5,1007.78,79.27,0.281,366.6,145.5,388.1,30.6,14.408,2025-05-25 10:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-4.541,2025-05-25 10:30:00,24.4375,1230,929,10.7,15.06,14.84,14.22,13.66,26.134,22.663,21.067,19.418,11.32,1007.63,81.2,0.252,367.6,132.9,389.4,28.3,15.496,2025-05-25 10:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-2.5,2025-05-25 11:00:00,24.45833333,1229,929,10.7,15,14.81,14.22,13.66,26.134,22.673,21.084,19.411,11.62,1007.56,79.12,0.285,368.4,165.5,392,35.2,14.424,2025-05-25 11:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-0.491,2025-05-25 11:30:00,24.47916667,1230,930,10.7,14.97,14.81,14.22,13.69,26.134,22.663,21.067,19.405,11.95,1007.41,77.75,0.311,353.8,358.2,403.5,78.6,0,2025-05-25 11:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,3.88,2025-05-25 12:00:00,24.5,1230,931,10.7,14.97,14.78,14.22,13.69,26.12,22.663,21.092,19.405,13.18,1007.19,71.63,0.429,351,910.9,433.6,143.2,0.008,2025-05-25 12:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,15.457,2025-05-25 12:30:00,24.52083333,1228,930,10.7,14.94,14.78,14.22,13.69,26.107,22.663,21.059,19.411,13.38,1006.84,74.8,0.386,356.6,972.5,451.1,160,0.008,2025-05-25 12:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,23.382,2025-05-25 13:00:00,24.54166667,1229,930,10.7,14.97,14.75,14.22,13.69,26.039,22.643,21.076,19.405,14.13,1006.69,71.95,0.451,356.3,979,462,187.1,0,2025-05-25 13:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,36.339,2025-05-25 13:30:00,24.5625,1230,930,10.7,14.97,14.72,14.22,13.69,25.999,22.653,21.059,19.418,13.55,1006.59,70.6,0.456,353.8,881.7,458.2,175.6,0.008,2025-05-25 13:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,45.78,2025-05-25 14:00:00,24.58333333,1230,928,10.7,,,,,,,,,14.47,1006.56,72.52,0.452,357.5,918.1,469.3,186.2,0,2025-05-25 14:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,51.427,2025-05-25 14:30:00,24.60416667,1231,926,10.7,15.16,14.69,14.22,13.72,26.561,22.643,21.067,19.399,13.7,1006.94,73.89,0.409,351.8,891.2,465.1,182.6,0,2025-05-25 14:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,55.869,2025-05-25 15:00:00,24.625,1229,928,10.7,15.28,14.69,14.22,13.72,25.879,22.634,21.084,19.411,14.2,1006.41,72.56,0.444,357.9,833.2,467.6,171.1,0,2025-05-25 15:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,57.098,2025-05-25 15:30:00,24.64583333,1229,929,10.7,15.47,14.69,14.22,13.75,25.906,22.624,21.076,19.411,14.45,1005.94,64.78,0.579,354.6,755.3,453.8,140.4,0,2025-05-25 15:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,53.199,2025-05-25 16:00:00,24.66666667,1230,929,10.7,15.66,14.72,14.22,13.72,25.786,22.614,21.067,19.399,14.83,1005.84,65.14,0.587,345.2,86.2,427.8,73,0,2025-05-25 16:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,43.096,2025-05-25 16:30:00,24.6875,1228,928,10.7,15.87,14.72,14.22,13.75,25.76,22.614,21.059,19.392,14.17,1005.94,63.82,0.584,348.9,136,412.4,51.2,0,2025-05-25 16:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,33.281,2025-05-25 17:00:00,24.70833333,1228,927,10.7,16.09,14.75,14.22,13.75,25.694,22.595,21.084,19.392,14.06,1006,68.39,0.506,347,130.6,410.9,49.8,0,2025-05-25 17:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,26.727,2025-05-25 17:30:00,24.72916667,1229,928,10.7,16.28,14.78,14.22,13.75,25.681,22.595,21.043,19.374,13.25,1005.84,71.54,0.433,341.8,69,401.2,33.3,0.008,2025-05-25 17:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,20.617,2025-05-25 18:00:00,24.75,1228,927,10.7,16.44,14.81,14.22,13.75,25.642,22.575,21.043,19.374,12.83,1006,70.85,0.431,339.7,54.7,394.4,21.9,0,2025-05-25 18:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,15.216,2025-05-25 18:30:00,24.77083333,1231,926,10.7,16.56,14.87,14.22,13.75,25.616,22.565,21.059,19.38,12.55,1005.88,73.98,0.378,338.5,143.6,395.7,41.5,0,2025-05-25 18:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,10.925,2025-05-25 19:00:00,24.79166667,1229,927,10.7,16.66,14.91,14.22,13.75,25.59,22.546,21.035,19.374,13.21,1005.94,71.48,0.432,339.5,129,393,23.8,0.008,2025-05-25 19:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,,2025-05-25 19:30:00,24.8125,,,,,,,,,,,,,,,,,,,,0,2025-05-25 19:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,4.598,2025-05-25 20:00:00,24.83333333,1230,926,10.7,16.75,15.03,14.25,13.78,25.564,22.556,21.035,19.355,11.46,1006.25,79.19,0.281,332.8,1.5,380.2,0.7,0,2025-05-25 20:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,1.507,2025-05-25 20:30:00,24.85416667,1229,924,10.7,16.78,15.09,14.25,13.78,25.551,22.536,21.027,19.348,11.3,1006.38,79.6,0.273,330.7,-0.6,377.6,0.3,0,2025-05-25 20:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-1.148,2025-05-25 21:00:00,24.875,1228,925,10.7,16.78,15.16,14.25,13.78,25.538,22.536,21.019,19.348,11.21,1006.66,80.06,0.265,330.3,-0.6,376.2,0.2,0,2025-05-25 21:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-3.44,2025-05-25 21:30:00,24.89583333,1229,925,10.7,16.75,15.19,14.28,13.78,25.551,22.517,21.019,19.342,10.98,1006.41,83.37,0.218,328.8,-0.6,375,0.2,0,2025-05-25 21:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-5.401,2025-05-25 22:00:00,24.91666667,1230,925,10.7,16.72,15.25,14.31,13.78,25.551,22.507,21.003,19.342,10.87,1006.34,81.67,0.238,328.1,-0.6,373.5,0.3,0,2025-05-25 22:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-6.98,2025-05-25 22:30:00,24.9375,1228,925,10.7,16.69,15.28,14.31,13.78,25.538,22.507,21.011,19.336,10.91,1006.41,79.23,0.271,328.1,-0.6,373.1,0.2,0,2025-05-25 22:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-8.35,2025-05-25 23:00:00,24.95833333,1227,924,10.7,16.63,15.31,14.34,13.78,25.538,22.507,21.003,19.324,10.61,1006.28,79.98,0.256,327.3,-0.5,371.7,0.2,0,2025-05-25 23:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-9.522,2025-05-25 23:30:00,24.97916667,1229,925,10.7,16.59,15.34,14.38,13.81,25.538,22.498,20.995,19.336,10.64,1006.56,79.62,0.261,326.4,-0.3,371,0.3,0,2025-05-25 23:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-10.491,2025-05-26 00:00:00,25,1227,924,10.7,16.53,15.38,14.38,13.81,25.538,22.498,21.011,19.324,10.46,1006.75,79.58,0.258,325.4,-0.6,369.5,0.3,0,2025-05-26 00:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-11.336,2025-05-26 00:30:00,25.02083333,1228,926,10.7,16.47,15.41,14.41,13.81,25.551,22.488,21.003,19.33,10.3,1006.38,80.27,0.247,325,-0.4,368.8,0.2,0,2025-05-26 00:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-11.979,2025-05-26 01:00:00,25.04166667,1228,924,10.7,16.38,15.41,14.44,13.84,25.525,22.478,21.011,19.317,10.23,1006.94,81.24,0.234,325.1,-0.4,368.5,0.2,0,2025-05-26 01:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-12.551,2025-05-26 01:30:00,25.0625,1228,923,10.7,16.31,15.44,14.44,13.84,25.551,22.478,20.995,19.305,10.35,1006.47,81.73,0.229,325.5,-0.4,368.5,0.3,0,2025-05-26 01:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-12.99,2025-05-26 02:00:00,25.08333333,1229,925,10.7,16.25,15.44,14.47,13.84,25.564,22.488,20.963,19.311,10.33,1006.38,82.46,0.22,324.9,-0.5,367,0.3,0,2025-05-26 02:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-13.364,2025-05-26 02:30:00,25.10416667,1229,925,10.7,16.19,15.44,14.5,13.88,25.577,22.478,20.971,19.317,10.36,1006.16,83.64,0.205,325,-0.6,367.8,0.3,0,2025-05-26 02:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-13.619,2025-05-26 03:00:00,25.125,1228,926,10.7,16.09,15.44,14.5,13.88,25.564,22.469,20.963,19.317,10.37,1005.91,84.53,0.194,325.5,-0.4,368,0.3,0,2025-05-26 03:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-13.813,2025-05-26 03:30:00,25.14583333,1228,926,10.7,16.03,15.44,14.53,13.88,25.564,22.478,20.971,19.317,10.66,1005.97,81.57,0.236,327.5,-0.5,368.5,0.1,0,2025-05-26 03:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-14.002,2025-05-26 04:00:00,25.16666667,1228,925,10.7,15.94,15.44,14.53,13.91,25.577,22.478,20.963,19.311,10.53,1005.72,82.8,0.218,328.7,-0.5,368.4,0.2,0,2025-05-26 04:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-14.134,2025-05-26 04:30:00,25.1875,1228,924,10.7,15.87,15.44,14.56,13.91,25.59,22.469,20.955,19.299,10.35,1006.25,83.16,0.211,327,-0.5,367.7,0.1,0,2025-05-26 04:30:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,-14.247,2025-05-26 05:00:00,25.20833333,1228,925,10.7,15.81,15.41,14.56,13.91,25.603,22.478,20.947,19.28,10.46,1006.53,79.69,0.257,329.3,2.3,367.7,1,0,2025-05-26 05:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-14.398,2025-05-26 05:30:00,25.22916667,1229,923,10.7,15.72,15.41,14.56,13.94,25.59,22.478,20.932,19.299,10.23,1007.22,81.15,0.235,327.2,12.8,367.9,3.4,0,2025-05-26 05:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-14.389,2025-05-26 06:00:00,25.25,1227,921,10.7,15.66,15.38,14.59,13.94,25.59,22.469,20.94,19.286,10.3,1007.66,81.61,0.23,325.7,17.8,368.2,4.1,0,2025-05-26 06:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-14.172,2025-05-26 06:30:00,25.27083333,1227,922,10.7,15.56,15.34,14.59,13.94,25.577,22.488,20.947,19.286,10.33,1007.44,83.32,0.209,326.8,37.9,370.3,9.6,0,2025-05-26 06:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-13.779,2025-05-26 07:00:00,25.29166667,1228,922,10.7,15.5,15.34,14.59,13.97,25.59,22.459,20.932,19.286,10.58,1007.63,82.93,0.218,326.9,117.4,372.5,17.9,14.497,2025-05-26 07:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-12.882,2025-05-26 07:30:00,25.3125,1229,921,10.7,15.44,15.31,14.62,13.97,25.59,22.488,20.947,19.305,10.97,1007.97,82.24,0.232,333.9,389.9,386.2,75.4,0,2025-05-26 07:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,-0.387,2025-05-26 08:30:00,25.35416667,1229,921,10.7,15.31,15.25,14.62,14,25.564,22.45,20.932,19.274,11.16,1008.09,81.28,0.248,337.8,557.3,401.2,97.3,0,2025-05-26 08:30:00,TRUE,1
"NU, Grove",W099,MNLA4O104,Grove,NU,7.518,2025-05-26 09:00:00,25.375,1229,920,10.7,15.25,15.22,14.62,14,25.577,22.459,20.932,19.28,11.37,1008.25,81.61,0.247,337.2,435.4,408.7,90.9,0,2025-05-26 09:00:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,10.717,2025-05-26 09:30:00,25.39583333,1228,920,,15.22,15.22,14.62,14,25.577,22.459,20.908,19.274,12,1007.94,82.31,0.248,337.4,146.3,419,104.8,0,2025-05-26 09:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,12.059,2025-05-26 10:00:00,25.41666667,,,,,,,,,,,,,,,,,,,,0,2025-05-26 10:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,12.192,2025-05-26 10:30:00,25.4375,1229,921,10.7,15.19,15.19,14.59,14.03,25.538,22.44,20.932,19.274,11.22,1008.03,82.29,0.236,338.8,239.4,402.1,73.1,0,2025-05-26 10:30:00,TRUE,0.5
"NU, Grove",W099,MNLA4O104,Grove,NU,,2025-05-26 11:00:00,25.45833333,1229,920,10.7,15.22,15.16,14.59,14.03,25.525,22.45,20.932,19.28,,,,,,,,,,2025-05-26 11:00:00,FALSE,0
"NU, Grove",W099,MNLA4O104,Grove,NU,10.415,2025-05-26 11:30:00,25.47916667,1229,921,10.7,15.25,15.13,14.62,14.03,25.525,22.45,20.932,19.274,11.35,1007.69,82.03,0.241,341.9,562.9,403.9,77.9,14.513,2025-05-26 11:30:00,TRUE,0.5
