site,sage_id,node_id,location,campus_site,hf,timestamp_corr,time_elapsed_days,temp_15,temp_30,temp_45,temp_60,vwc_15,vwc_30,vwc_45,vwc_60,air_temp,bp,rel_humid,vp_deficit_kpa,in_long,in_short,out_long,out_short,solar_voltage,timestamp,sunlight,sunlight_hours
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 11:30:00,2.479166667,12.88,13,12.84,12.5,34.262,34.543,39.158,38.122,8.84,994.88,77.38,0.257,337,326.6,386.4,58.3,,2025-05-03 11:30:00,TRUE,1
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 12:30:00,2.520833333,,,,,,,,,8.18,995.98,79.26,0.225,,,,,,2025-05-03 12:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,422.75,2025-05-03 13:30:00,2.5625,,,,,,,,,,,,,,,,,,2025-05-03 13:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,4.936,2025-05-03 14:00:00,2.583333333,,,,,,,,,,,,,,,,,,2025-05-03 14:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 14:30:00,2.604166667,11.91,11.59,11.41,11.03,30.962,27.974,38.446,36.458,8.11,995.09,80.31,0.213,,,,,,2025-05-03 14:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,184.08,2025-05-03 15:00:00,2.625,13.56,12.97,12.78,12.47,34.155,34.543,39.158,38.172,8.14,995.96,80.25,0.214,,,,,0.008,2025-05-03 15:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 15:30:00,2.645833333,12.19,11.59,11.38,11,30.944,27.928,38.421,36.412,7.73,995.8,78.52,0.226,,,,,0,2025-05-03 15:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,6.988,2025-05-03 16:00:00,2.666666667,13.84,13,12.75,12.47,34.049,34.564,39.184,38.172,8.79,994.66,74.84,0.284,323.2,379.5,398,85.6,0.008,2025-05-03 16:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 16:30:00,2.6875,,,,,,,,,,,,,,,,,0,2025-05-03 16:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 17:30:00,2.729166667,12.66,11.66,11.34,11,30.925,27.912,38.396,36.458,,,,,,,,,0,2025-05-03 17:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 18:00:00,2.75,14.38,13.09,12.72,12.44,,34.521,39.158,38.147,9.06,994.7,70.55,0.339,,,,,0,2025-05-03 18:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 18:30:00,2.770833333,14.41,,,,34.028,,,,8.86,995.11,71.62,0.322,,,,,,2025-05-03 18:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 19:00:00,2.791666667,14.44,13.16,12.72,,34.049,34.521,39.107,38.097,8.48,995.23,72.98,0.299,,,,,0,2025-05-03 19:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,16.16,2025-05-03 19:30:00,2.8125,14.44,13.19,12.72,12.44,34.007,34.521,39.107,38.122,7.68,995.41,79.33,0.217,313.8,14.7,361.2,3.1,0,2025-05-03 19:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,3.97,2025-05-03 20:00:00,2.833333333,,,,,,,,,7.46,994.59,81.9,0.187,,,,,0,2025-05-03 20:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 20:30:00,2.854166667,14.38,13.25,12.72,12.41,33.985,34.521,39.107,38.097,,,,,,,,,0,2025-05-03 20:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-03 21:00:00,2.875,14.31,13.28,12.72,12.41,33.964,34.499,39.107,38.147,7.17,995.34,81.41,0.188,,,,,,2025-05-03 21:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.46,2025-05-03 21:30:00,2.895833333,14.22,13.31,12.72,12.41,34.028,34.499,39.081,38.147,7.11,994.72,81.92,0.182,313.8,-0.4,355.1,0.1,0,2025-05-03 21:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.41,2025-05-03 22:00:00,2.916666667,14.16,13.31,12.72,12.41,33.964,34.521,39.107,38.097,7.07,995.36,81.75,0.183,,,,,0,2025-05-03 22:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.24,2025-05-03 22:30:00,2.9375,14.06,13.34,12.75,12.41,34.007,34.521,39.107,38.097,7.22,995.2,80.93,0.194,321.9,-0.3,355.1,0.1,0,2025-05-03 22:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.41,2025-05-03 23:00:00,2.958333333,13.97,13.34,12.75,12.41,34.07,34.478,39.132,38.122,7.17,995.38,80.82,0.194,320,-0.3,354.9,0.1,0,2025-05-03 23:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.32,2025-05-03 23:30:00,2.979166667,13.88,13.34,12.75,12.41,34.028,34.521,39.132,38.122,7.08,995.03,80.77,0.194,322.9,-0.4,354.6,0.1,0.008,2025-05-03 23:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.34,2025-05-04 00:00:00,3,13.78,13.34,12.75,12.41,34.028,34.543,39.107,38.097,7,995.04,80.77,0.192,,,,,0,2025-05-04 00:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.28,2025-05-04 00:30:00,3.020833333,13.69,13.34,12.75,12.41,34.049,34.499,39.107,38.097,6.86,995.08,82.01,0.178,326,-0.2,354.2,0.1,0,2025-05-04 00:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.2,2025-05-04 01:00:00,3.041666667,13.59,13.34,12.75,12.41,34.049,34.499,39.107,38.072,6.9,994.82,81.32,0.186,326.7,-0.2,354.2,0.1,0,2025-05-04 01:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.28,2025-05-04 01:30:00,3.0625,11.97,11.88,11.34,10.97,30.889,27.805,38.421,36.435,7.01,994.83,81.35,0.187,330.1,-0.3,354.9,0.1,0,2025-05-04 01:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.25,2025-05-04 02:00:00,3.083333333,13.44,13.31,12.78,12.41,34.091,34.521,39.107,38.097,6.91,994.91,81.89,0.18,,,,,0,2025-05-04 02:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.25,2025-05-04 02:30:00,3.104166667,13.34,13.28,12.78,12.41,34.049,34.499,39.107,38.072,7,994.48,80.43,0.196,333.2,-0.1,355.2,0,0,2025-05-04 02:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.26,2025-05-04 03:00:00,3.125,13.25,13.25,12.78,12.41,34.007,34.521,39.158,38.122,6.92,994.43,80.59,0.193,331.8,-0.2,354.7,0.1,0,2025-05-04 03:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.23,2025-05-04 03:30:00,3.145833333,11.69,11.81,11.34,10.97,30.889,27.729,38.396,36.435,6.95,994.29,80.1,0.198,330.1,-0.2,354.5,0,0,2025-05-04 03:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.27,2025-05-04 04:00:00,3.166666667,13.09,13.22,12.78,12.41,34.049,34.521,39.081,38.097,7.04,994.08,81.33,0.187,,,,,0,2025-05-04 04:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.22,2025-05-04 04:30:00,3.1875,13.03,13.19,12.78,12.41,34.113,34.521,39.132,38.097,6.94,993.96,83.18,0.168,331.2,-0.2,354.9,0,0,2025-05-04 04:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.23,2025-05-04 05:00:00,3.208333333,12.97,13.19,12.78,12.41,34.07,34.499,39.081,38.097,6.8,994.01,84.63,0.152,334.7,-0.2,355,0.1,0,2025-05-04 05:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.08,2025-05-04 05:30:00,3.229166667,12.91,13.16,12.78,12.37,34.07,34.521,39.107,38.122,6.74,993.68,85.96,0.138,334.3,-0.1,354.6,0.1,0,2025-05-04 05:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,2.56,2025-05-04 06:00:00,3.25,12.81,13.13,12.78,12.41,34.134,34.521,39.107,38.072,6.69,994.07,86.63,0.131,,,,,0,2025-05-04 06:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,8.49,2025-05-04 06:30:00,3.270833333,12.75,13.09,12.75,12.41,34.049,34.499,39.107,38.097,6.8,994.64,87.04,0.128,333.9,6.7,355.4,1.4,0,2025-05-04 06:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,16.05,2025-05-04 07:00:00,3.291666667,12.69,13.06,12.75,12.41,34.07,34.543,39.081,38.097,6.81,995.03,86.95,0.129,334.6,12.7,356.2,2.6,0.008,2025-05-04 07:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-8.582,2025-05-04 07:30:00,3.3125,,,,,,,,,6.87,994.25,88.11,0.118,335.2,26.7,358,5.3,0,2025-05-04 07:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 08:00:00,3.333333333,,,,,,,,,7.31,995.32,86.05,0.143,,,,,0,2025-05-04 08:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 08:30:00,3.354166667,12.53,12.97,12.75,12.41,34.113,34.521,39.107,38.072,,,,,,,,,,2025-05-04 08:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 09:00:00,3.375,,,,,,,,,,,,,,,,,0,2025-05-04 09:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 09:30:00,3.395833333,12.47,12.91,12.72,12.41,34.091,34.521,39.081,38.097,,,,,,,,,0,2025-05-04 09:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 10:00:00,3.416666667,,,,,,,,,9.88,994.06,75,0.304,348.2,252.2,389.3,50.3,,2025-05-04 10:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 10:30:00,3.4375,11.06,11.47,11.31,10.94,30.87,27.698,38.446,36.435,9.99,994.66,71.64,0.348,,,,,,2025-05-04 10:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 11:00:00,3.458333333,12.41,12.84,12.69,12.37,34.049,34.499,39.107,38.122,10.91,993.75,65.07,0.455,339.2,172,385,34.7,,2025-05-04 11:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.93,2025-05-04 11:30:00,3.479166667,,,,,,,,,,,,,,,,,0,2025-05-04 11:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.051,2025-05-04 12:00:00,3.5,12.5,12.78,12.69,12.37,34.007,34.521,39.107,38.047,,,,,348.5,180.6,385.6,36,,2025-05-04 12:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 12:30:00,3.520833333,12.56,12.75,12.66,12.37,34.028,34.499,39.081,38.122,,,,,,,,,,2025-05-04 12:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,1.388,2025-05-04 13:30:00,3.5625,,,,,,,,,,,,,,,,,,2025-05-04 13:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 14:00:00,3.583333333,,,,,,,,,11.26,993.34,60.14,0.531,351.9,263.1,395.7,51.8,,2025-05-04 14:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,2.239,2025-05-04 14:30:00,3.604166667,,,,,,,,,12.19,993.34,61,0.553,,,,,,2025-05-04 14:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,66.52,2025-05-04 15:30:00,3.645833333,,,,,,,,,,,,,,,,,,2025-05-04 15:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 16:30:00,3.6875,13.06,12.69,12.56,12.34,33.964,34.456,39.158,38.122,8.13,994.62,82.18,0.193,,,,,,2025-05-04 16:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.21,2025-05-04 17:00:00,3.708333333,11.69,11.34,11.19,10.91,31.128,27.623,38.371,36.458,7.62,994.87,86.47,0.141,,,,,0,2025-05-04 17:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.729,2025-05-04 17:30:00,3.729166667,13.09,12.72,12.56,12.34,33.922,34.435,39.107,38.097,7.55,995.25,86.83,0.137,349.3,16.7,359.7,2.4,0,2025-05-04 17:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,24.65,2025-05-04 18:00:00,3.75,13.09,12.72,12.53,12.34,33.901,34.499,39.081,38.122,7.28,994.31,91.03,0.091,,,,,,2025-05-04 18:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,8.95,2025-05-04 18:30:00,3.770833333,,,,,,,,,7.22,995.1,87.41,0.128,,,,,,2025-05-04 18:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-04 19:00:00,3.791666667,,12.72,12.53,12.31,33.922,34.478,39.132,38.097,6.67,995.25,91.34,0.085,,,,,0,2025-05-04 19:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,5.51,2025-05-04 19:30:00,3.8125,12.97,12.72,12.53,12.34,33.922,34.499,39.081,38.172,6.97,995.5,91.81,0.082,347.8,6.7,357.7,1.3,0,2025-05-04 19:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.36,2025-05-04 20:00:00,3.833333333,12.94,12.72,12.53,12.31,33.943,34.478,39.107,38.147,6.69,994.99,93.31,0.065,346.9,0.3,356.8,0.2,0,2025-05-04 20:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.09,2025-05-04 21:00:00,3.875,12.81,12.72,12.5,12.31,33.964,34.478,39.107,38.122,7.08,995.12,92.56,0.075,,,,,0,2025-05-04 21:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.07,2025-05-04 21:30:00,3.895833333,12.78,12.72,12.5,12.31,33.922,34.478,39.055,38.122,7.39,995.29,89.39,0.109,349.5,0.1,358.6,0.1,0,2025-05-04 21:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.09,2025-05-04 22:00:00,3.916666667,12.72,12.72,12.5,12.31,33.964,34.478,39.132,38.122,8.13,995.12,83.75,0.176,352.2,0.2,360.4,0.1,0,2025-05-04 22:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.11,2025-05-04 22:30:00,3.9375,12.66,12.72,12.5,12.31,33.985,34.456,39.055,38.122,8.61,995.11,81.63,0.205,354.3,0.4,361.2,0.2,0,2025-05-04 22:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.07,2025-05-04 23:00:00,3.958333333,12.63,12.72,12.5,12.28,33.922,34.456,39.107,38.147,8.44,995.1,83.39,0.183,354.1,0.2,361.1,0.1,0,2025-05-04 23:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.07,2025-05-04 23:30:00,3.979166667,12.56,12.69,12.5,12.28,33.985,34.499,39.107,38.147,8.64,994.89,82.23,0.199,354,0,361.6,0,0,2025-05-04 23:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.06,2025-05-05 00:00:00,4,12.53,12.69,12.5,12.28,33.985,34.478,39.081,38.147,9.1,994.78,82.91,0.197,356.6,0,363.4,0,0,2025-05-05 00:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.17,2025-05-05 00:30:00,4.020833333,12.47,12.66,12.47,12.28,33.943,34.499,39.081,38.097,9.05,994.59,85.81,0.163,356.7,-0.3,363.4,0.1,0,2025-05-05 00:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.02,2025-05-05 01:00:00,4.041666667,12.44,12.66,12.47,12.28,33.964,34.478,39.055,38.147,8.79,993.61,88.36,0.132,354.9,-0.1,361.8,0.2,0,2025-05-05 01:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.11,2025-05-05 01:30:00,4.0625,12.41,12.63,12.47,12.28,33.922,34.435,39.055,38.122,8.55,994.24,87.65,0.137,354.1,0.1,361.6,0.3,0,2025-05-05 01:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.12,2025-05-05 02:00:00,4.083333333,12.34,12.63,12.47,12.28,33.985,34.478,39.055,38.122,8.72,994.22,84.37,0.176,,,,,0,2025-05-05 02:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.12,2025-05-05 02:30:00,4.104166667,12.31,12.59,12.47,12.28,33.964,34.435,39.081,38.122,8.98,993.79,83.79,0.186,356.4,0.1,362.4,0.1,0,2025-05-05 02:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.04,2025-05-05 03:00:00,4.125,12.28,12.59,12.44,12.28,33.964,34.456,39.03,38.147,9.22,993.84,86.51,0.157,358.8,0,364.2,0.2,0.008,2025-05-05 03:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.02,2025-05-05 03:30:00,4.145833333,12.22,12.56,12.44,12.25,33.985,34.435,39.107,38.122,9.1,993.71,88.45,0.133,359,0.1,364.5,0.1,0,2025-05-05 03:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0,2025-05-05 04:00:00,4.166666667,12.19,12.53,12.44,12.25,33.985,34.478,39.055,38.147,8.72,994.16,88.26,0.132,357.2,0,363.5,0,0,2025-05-05 04:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.03,2025-05-05 04:30:00,4.1875,12.16,12.53,12.44,12.25,34.028,34.456,39.055,38.147,8.51,994.24,89.97,0.111,355.9,-0.1,362.8,0,0,2025-05-05 04:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.07,2025-05-05 05:00:00,4.208333333,12.12,12.5,12.44,12.25,33.985,34.456,39.107,38.122,8.27,994.3,89.42,0.115,355.1,0,362.1,0,0.016,2025-05-05 05:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.11,2025-05-05 05:30:00,4.229166667,12.09,12.47,12.41,12.25,34.028,34.456,39.055,38.172,8.18,994.11,89.98,0.109,354.4,-0.2,361.5,0.1,0,2025-05-05 05:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,1.19,2025-05-05 06:00:00,4.25,12.06,12.47,12.41,12.25,34.07,34.456,39.132,38.122,8.65,994.49,87.67,0.138,356.3,0.7,362.6,0.3,0,2025-05-05 06:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,8.38,2025-05-05 06:30:00,4.270833333,12.03,12.44,12.41,12.25,34.049,34.456,39.081,38.122,8.86,994.77,84.9,0.171,357.1,7.4,363.7,1.2,0,2025-05-05 06:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,12.18,2025-05-05 07:00:00,4.291666667,12,12.41,12.41,12.25,34.007,34.478,39.107,38.097,8.9,995.11,86.01,0.159,357.8,11.3,364.8,1.8,0,2025-05-05 07:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,23.75,2025-05-05 07:30:00,4.3125,11.97,12.41,12.37,12.22,34.049,34.478,39.055,38.172,9.1,995.39,85.74,0.165,358.8,19.8,366,3.1,0.008,2025-05-05 07:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,34.54,2025-05-05 08:00:00,4.333333333,10.72,11.06,11.03,10.84,31.333,27.744,38.371,36.412,8.92,995.62,85.73,0.163,358.5,31,366.9,4.9,0,2025-05-05 08:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-4.174,2025-05-05 09:00:00,4.375,10.69,11.03,11.03,10.81,31.296,27.79,38.421,36.458,8.97,995.31,93.17,0.078,,,,,14.368,2025-05-05 09:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,124.86,2025-05-05 09:30:00,4.395833333,11.88,12.31,,12.22,34.049,34.456,,38.122,9.34,996.14,90.23,0.115,,,,,,2025-05-05 09:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,117.54,2025-05-05 10:30:00,4.4375,11.88,12.28,12.31,12.22,34.113,34.456,39.055,38.147,,,,,,,,,0,2025-05-05 10:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-05 11:00:00,4.458333333,11.88,12.25,12.31,12.19,34.113,34.456,39.055,38.147,10.68,996.19,90.17,0.126,,,,,0,2025-05-05 11:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-05 11:30:00,4.479166667,10.78,10.97,10.97,10.81,31.277,27.759,38.396,36.482,11.26,996,89.12,0.145,380.8,143.6,387.1,26.5,,2025-05-05 11:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-05 12:00:00,4.5,,,,,,,,,11.92,996.03,87.32,0.177,,,,,,2025-05-05 12:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,3.029,2025-05-05 12:30:00,4.520833333,11.97,12.22,12.28,12.19,34.091,34.435,39.03,38.147,12.16,996.85,83.56,0.233,,,,,,2025-05-05 12:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-05 13:00:00,4.541666667,10.94,10.94,10.97,10.78,31.258,27.774,38.371,36.482,12.55,996.45,82.17,0.259,,,,,,2025-05-05 13:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,5.829,2025-05-05 13:30:00,4.5625,,,,,,,,,,,,,,,,,,2025-05-05 13:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-05 14:00:00,4.583333333,,,,,,,,,,,,,,,,,0,2025-05-05 14:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-05 14:30:00,4.604166667,,,,,,,,,13.42,996.73,76.37,0.363,,,,,0.008,2025-05-05 14:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-05 15:00:00,4.625,,,,,,,,,11.37,996.91,83.92,0.216,,,,,,2025-05-05 15:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,569.78,2025-05-05 15:30:00,4.645833333,12.37,12.19,12.22,12.16,34.07,34.456,39.03,38.122,12.3,996.59,83.72,0.233,400.6,256.2,415.2,96.8,0.008,2025-05-05 15:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-05 16:00:00,4.666666667,12.47,12.19,12.19,12.16,34.07,34.456,39.03,38.122,,,,,,,,,0,2025-05-05 16:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,76.78,2025-05-05 16:30:00,4.6875,12.59,12.19,12.19,12.16,34.07,34.435,39.03,38.122,13.12,996.66,76.92,0.348,414.7,590.7,423.2,88.8,0,2025-05-05 16:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,69.36,2025-05-05 17:00:00,4.708333333,12.69,12.22,12.19,12.12,34.07,34.456,39.03,38.147,13.8,996.18,75.86,0.38,,,,,,2025-05-05 17:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,11.405,2025-05-05 17:30:00,4.729166667,,,,,,,,,,,,,,,,,,2025-05-05 17:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,10.606,2025-05-05 18:30:00,4.770833333,,,,,,,,,12.67,995.97,76.79,0.34,,,,,,2025-05-05 18:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,,2025-05-05 19:00:00,4.791666667,12,11.09,10.87,10.75,31.202,27.928,38.346,36.458,12.35,994.97,79.52,0.293,,,,,10.685,2025-05-05 19:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,20.44,2025-05-05 19:30:00,4.8125,13.03,12.28,12.16,12.09,34.028,34.413,39.055,38.072,11.55,996.03,81.4,0.253,353.9,18.5,377.7,3.9,0,2025-05-05 19:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,3.6,2025-05-05 20:00:00,4.833333333,13.06,12.31,12.16,12.09,34.049,34.348,39.055,38.122,11.17,995.8,82.74,0.229,338,5.5,373.6,1.4,0,2025-05-05 20:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.41,2025-05-05 20:30:00,4.854166667,13.06,12.34,12.16,12.09,34.049,34.435,39.03,38.097,10.64,996,84.4,0.2,333.9,-0.3,370.4,0.1,0,2025-05-05 20:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.2,2025-05-05 21:00:00,4.875,13.06,12.37,12.16,12.09,34.028,34.413,39.03,38.097,10.29,996.29,86.03,0.175,339.7,-0.2,370,0,0.008,2025-05-05 21:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.44,2025-05-05 21:30:00,4.895833333,13.06,12.37,12.16,12.09,34.049,34.391,39.03,38.122,9.58,996.63,88.69,0.135,337.3,-0.3,368,0,0,2025-05-05 21:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.4,2025-05-05 22:00:00,4.916666667,13.03,12.41,12.16,12.09,34.049,34.413,39.055,38.072,9.19,996.84,90.36,0.112,327.6,-0.4,364,0.1,0,2025-05-05 22:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.43,2025-05-05 22:30:00,4.9375,13,12.41,12.16,12.09,34.007,34.391,39.03,38.122,8.56,996.73,92.08,0.088,323.7,-0.3,361.5,0.1,0,2025-05-05 22:30:00,FALSE,0
