Day of Year,Timestamp,NU ET (mm),NU ET fl. (mm/d),NEIU ET (mm),NEIU ET fl. (mm/d),CSU ET (mm),CSU ET fl. (mm/d)
132.7291633,12.72916,0.070433799,3.38136337,0.012919002,0.62021133,0.068378311,3.282684157
132.7500033,12.75,0.072799079,3.493237956,0.018576306,0.891377447,0.054979951,2.638193426
132.7708333,12.77083,0.083654214,4.016044839,0.018218494,0.874627652,0.058954875,2.830286846
132.7916633,12.79166,0.091341091,4.38507398,0.016799146,0.806488046,0.036073655,1.73181253
132.8125033,12.8125,0.094138138,4.517185125,0.010508658,0.504254223,0.033022799,1.584587284
132.8333333,12.83333,0.084583458,4.060655689,0.01552803,0.745464714,0.027921125,1.340428469
132.8541633,12.85416,0.084471708,4.055290831,0.011689214,0.56117206,0.021514908,1.032880845
132.8750033,12.875,0.084433265,4.05150024,0.013340952,0.640160845,0.017799484,0.854101919
132.8958333,12.89583,0.073698728,3.538105041,0.011970072,0.574655401,NaN,#VALUE!
132.9166633,12.91666,0.055663265,2.672264282,0.005743764,0.275744791,NaN,#VALUE!
132.9375033,12.9375,0.021947973,1.053165691,0.012993237,0.623475864,0.005725888,0.274754702
132.9583333,12.95833,NaN,#VALUE!,0.009066777,0.43527494,0.005080818,0.243918291
132.9791633,12.97916,NaN,#VALUE!,0.014295044,0.686271916,NaN,#VALUE!
133.0000033,13,NaN,#VALUE!,0.008045086,0.386040595,NaN,#VALUE!
133.0208333,13.02083,0.012726682,0.610978493,0.009248119,0.443980749,NaN,#VALUE!
133.0416633,13.04166,0.009683037,0.464860154,0.011133419,0.53448963,NaN,#VALUE!
133.0625033,13.0625,0.009959458,0.477901056,0.009184056,0.440693666,NaN,#VALUE!
133.0833333,13.08333,0.011692576,0.561333461,0.004440159,0.213161738,NaN,#VALUE!
133.1041633,13.10416,0.013772304,0.66117638,0.008627842,0.414202688,NaN,#VALUE!
133.1250033,13.125,0.016049852,0.770146449,0.010602511,0.508757726,NaN,#VALUE!
133.1458333,13.14583,0.019505559,0.936416659,0.008117553,0.389704897,NaN,#VALUE!
133.1666633,13.16666,0.02522685,1.211082573,0.009737624,0.467480749,NaN,#VALUE!
133.1875033,13.1875,0.031288034,1.501345202,0.012339404,0.592101919,NaN,#VALUE!
133.2083333,13.20833,0.036975346,1.775100624,0.006782622,0.325617955,NaN,#VALUE!
133.2291633,13.22916,0.040695059,1.95367542,0.011574676,0.555673356,0.00458054,0.219901104
133.2500033,13.25,0.043730641,2.09839928,0.017430353,0.836389299,NaN,#VALUE!
133.2708333,13.27083,0.046470044,2.230919059,0.015344509,0.736654297,NaN,#VALUE!
133.2916633,13.29166,0.041028459,1.969681181,0.019662563,0.943954057,NaN,#VALUE!
133.3125033,13.3125,0.03985827,1.912584933,0.028516371,1.368347937,NaN,#VALUE!
133.3333333,13.33333,0.037068888,1.779591359,0.038439344,1.845383773,0.038115526,1.829838022
133.3541633,13.35416,0.034622018,1.662122804,0.041975998,2.015170331,0.037081037,1.780174604
133.3750033,13.375,0.029107488,1.396712476,0.055250279,2.651165019,0.023224913,1.114439203
133.3958333,13.39583,0.008317628,0.399310034,0.061279414,2.941882573,0.030450668,1.461865963
133.4166633,13.41666,NaN,#VALUE!,0.070090049,3.36486073,0.052246714,2.508243591
133.4375033,13.4375,NaN,#VALUE!,0.077547618,3.721094914,0.047145463,2.262258301
133.4583333,13.45833,NaN,#VALUE!,0.082555041,3.963276092,0.061756154,2.964769755
133.4791633,13.47916,NaN,#VALUE!,0.084247326,4.044518771,0.059522588,2.857541431
133.5000033,13.5,NaN,#VALUE!,0.008282746,0.397444626,0.082947874,3.98022428
133.5208333,13.52083,0.026319111,1.263519491,NaN,#VALUE!,0.11733578,5.633018723
133.5416633,13.54166,0.027010806,1.296726164,NaN,#VALUE!,0.09751423,4.681432069
133.5625033,13.5625,0.019971297,0.958315595,NaN,#VALUE!,0.10244397,4.915737524
133.5833333,13.58333,0.016312631,0.783131589,NaN,#VALUE!,0.12051816,5.785797408
133.6041633,13.60416,0.017985814,0.863457225,NaN,#VALUE!,0.11447689,5.495770043
133.6250033,13.625,0.021850262,1.048477063,NaN,#VALUE!,0.11814842,5.669309981
133.6458333,13.64583,0.026554336,1.274812098,NaN,#VALUE!,0.097283289,4.670345127
133.6666633,13.66666,0.032777107,1.573552904,NaN,#VALUE!,0.091835137,4.408791983
133.6875033,13.6875,0.043731886,2.098459021,NaN,#VALUE!,0.075810233,3.637727111
133.7083333,13.70833,0.054896256,2.635441959,NaN,#VALUE!,0.076242203,3.660211378
133.7291633,13.72916,0.06193195,2.973209313,NaN,#VALUE!,0.070516467,3.385332069
133.7500033,13.75,0.067581885,3.242892754,NaN,#VALUE!,0.055888307,2.681780566
133.7708333,13.77083,0.070845054,3.401106769,NaN,#VALUE!,0.05427306,2.605523764
133.7916633,13.79166,0.071797223,3.446818195,NaN,#VALUE!,0.033109639,1.589516995
133.8125033,13.8125,0.071807627,3.445663484,NaN,#VALUE!,0.032662283,1.567288052
133.8333333,13.83333,0.071506342,3.432853673,NaN,#VALUE!,0.044793618,2.150437734
133.8541633,13.85416,0.071380319,3.426803601,NaN,#VALUE!,NaN,#VALUE!
133.8750033,13.875,0.068432099,3.283689971,NaN,#VALUE!,NaN,#VALUE!
133.8958333,13.89583,0.064722604,3.107182141,NaN,#VALUE!,NaN,#VALUE!
133.9166633,13.91666,0.060298574,2.894794719,NaN,#VALUE!,NaN,#VALUE!
133.9375033,13.9375,0.054447123,2.612625864,NaN,#VALUE!,NaN,#VALUE!
133.9583333,13.95833,0.047465311,2.27869952,NaN,#VALUE!,NaN,#VALUE!
133.9791633,13.97916,0.046527493,2.233677052,NaN,#VALUE!,NaN,#VALUE!
134.0000033,14,0.049172261,2.359513484,NaN,#VALUE!,NaN,#VALUE!
134.0208333,14.02083,0.04627289,2.221454153,NaN,#VALUE!,NaN,#VALUE!
134.0416633,14.04166,0.046685876,2.241280653,NaN,#VALUE!,NaN,#VALUE!
134.0625033,14.0625,0.049213676,2.361500768,NaN,#VALUE!,0.006893984,0.330805374
134.0833333,14.08333,0.056076813,2.692117763,NaN,#VALUE!,0.002876434,0.138090927
134.1041633,14.10416,0.053860389,2.585712386,NaN,#VALUE!,0.00078752,0.037807009
134.1250033,14.125,0.034469376,1.654000768,NaN,#VALUE!,0.006143302,0.294784165
134.1458333,14.14583,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
134.1666633,14.16666,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
134.1875033,14.1875,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
134.2083333,14.20833,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
134.2291633,14.22916,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
134.2500033,14.25,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
134.2708333,14.27083,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
134.2916633,14.29166,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
134.3125033,14.3125,NaN,#VALUE!,NaN,#VALUE!,0.016874315,0.809708013
134.3333333,14.33333,NaN,#VALUE!,NaN,#VALUE!,0.020581208,0.988056073
134.3541633,14.35416,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
134.3750033,14.375,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
134.3958333,14.39583,NaN,#VALUE!,NaN,#VALUE!,0.050991887,2.448002256
134.4166633,14.41666,0.022497707,1.080062746,NaN,#VALUE!,0.043633258,2.094731541
134.4375033,14.4375,0.023845221,1.144204463,NaN,#VALUE!,0.077931608,3.739520537
134.4583333,14.45833,0.029627109,1.422328805,NaN,#VALUE!,0.061745653,2.964265627
134.4791633,14.47916,0.039161569,1.880056121,NaN,#VALUE!,0.063550642,3.050918963
134.5000033,14.5,0.040927001,1.96386761,NaN,#VALUE!,0.088470252,4.245213628
134.5208333,14.52083,0.040848163,1.961025588,NaN,#VALUE!,0.083059116,3.987475564
134.5416633,14.54166,0.045403206,2.17970264,0.098538733,4.730616083,0.11761107,5.646234758
134.5625033,14.5625,0.051144914,2.454170537,0.096176458,4.614993186,0.10165351,4.877807582
134.5833333,14.58333,0.055297392,2.654699568,0.088884474,4.267137494,0.10520478,5.050637542
134.6041633,14.60416,0.056247623,2.700317955,0.083761267,4.021184205,0.11560663,5.550006241
134.6250033,14.625,0.064657124,3.102549136,0.077340428,3.711152975,0.09641209,4.626299904
134.6458333,14.64583,0.076920956,3.692796735,0.067944507,3.261858233,0.088676528,4.257154489
134.6666633,14.66666,0.083010453,3.985139366,0.058361733,2.801811474,0.066767336,3.205344983
134.6875033,14.6875,0.084669445,4.062833253,0.045758532,2.19570691,0.075342879,3.615301296
134.7083333,14.70833,0.084361348,4.049992703,0.037927157,1.820794863,0.06037956,2.898682669
134.7291633,14.72916,0.081314178,3.903705137,0.028550018,1.370620163,0.064320013,3.087854681
134.7500033,14.75,0.071770055,3.443860605,0.021856984,1.048799616,0.066541965,3.192992562
134.7708333,14.77083,0.062343357,2.99296001,0.010271038,0.493088718,0.053583852,2.572436486
134.7916633,14.79166,0.059449112,2.854014018,0.008144242,0.390986174,0.044294668,2.126484301
134.8125033,14.8125,0.058185889,2.792029223,0.003635363,0.174441603,0.029846958,1.432195681
134.8333333,14.83333,0.055839777,2.680738214,0.006223631,0.298782093,0.022881522,1.098488814
134.8541633,14.85416,0.051839095,2.488674748,NaN,#VALUE!,0.00543616,0.260977436
134.8750033,14.875,0.048219598,2.313800288,NaN,#VALUE!,0.024548769,1.177963964
134.8958333,14.89583,0.040860831,1.961633749,NaN,#VALUE!,0.011745958,0.563896207
134.9166633,14.91666,0.029632178,1.422572156,NaN,#VALUE!,NaN,#VALUE!
134.9375033,14.9375,0.023155096,1.11108906,NaN,#VALUE!,NaN,#VALUE!
134.9583333,14.95833,0.016398744,0.787265675,NaN,#VALUE!,NaN,#VALUE!
134.9791633,14.97916,0.011830109,0.567936102,NaN,#VALUE!,NaN,#VALUE!
135.0000033,15,0.009851869,0.472738436,NaN,#VALUE!,NaN,#VALUE!
135.0208333,15.02083,0.009454608,0.453893807,NaN,#VALUE!,NaN,#VALUE!
135.0416633,15.04166,0.012227233,0.587001104,NaN,#VALUE!,NaN,#VALUE!
135.0625033,15.0625,0.011752376,0.563933589,NaN,#VALUE!,NaN,#VALUE!
135.0833333,15.08333,0.011651163,0.559345319,NaN,#VALUE!,NaN,#VALUE!
135.1041633,15.10416,0.013362101,0.641483485,NaN,#VALUE!,NaN,#VALUE!
135.1250033,15.125,0.015796644,0.757996353,NaN,#VALUE!,NaN,#VALUE!
135.1458333,15.14583,0.016661055,0.799858617,NaN,#VALUE!,NaN,#VALUE!
135.1666633,15.16666,0.016459103,0.79016337,NaN,#VALUE!,NaN,#VALUE!
135.1875033,15.1875,0.016395043,0.786710317,NaN,#VALUE!,0.19799974,9.500947217
135.2083333,15.20833,0.017445032,0.837495535,NaN,#VALUE!,NaN,#VALUE!
135.2291633,15.22916,0.016013712,0.768781181,NaN,#VALUE!,NaN,#VALUE!
135.2500033,15.25,0.01263218,0.606150672,NaN,#VALUE!,NaN,#VALUE!
135.2708333,15.27083,0.010487464,0.503478829,NaN,#VALUE!,NaN,#VALUE!
135.2916633,15.29166,0.00946859,0.45456505,NaN,#VALUE!,NaN,#VALUE!
135.3125033,15.3125,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.3333333,15.33333,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.3541633,15.35416,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.3750033,15.375,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.3958333,15.39583,NaN,#VALUE!,0.092842083,4.457133125,NaN,#VALUE!
135.4166633,15.41666,NaN,#VALUE!,0.098589294,4.733043399,NaN,#VALUE!
135.4375033,15.4375,NaN,#VALUE!,0.10547573,5.061215451,NaN,#VALUE!
135.4583333,15.45833,0.026395476,1.267185598,0.11545884,5.542911186,NaN,#VALUE!
135.4791633,15.47916,0.031460916,1.510365626,0.11666678,5.600901584,NaN,#VALUE!
135.5000033,15.5,0.051289015,2.461085173,0.11544707,5.53968666,NaN,#VALUE!
135.5208333,15.52083,0.061768423,2.965358761,0.11771426,5.65118867,NaN,#VALUE!
135.5416633,15.54166,0.060658542,2.912075948,NaN,#VALUE!,0.21069174,10.11482189
135.5625033,15.5625,0.055778594,2.676516027,NaN,#VALUE!,NaN,#VALUE!
135.5833333,15.58333,0.055097236,2.645090542,0.12366,5.936629861,NaN,#VALUE!
135.6041633,15.60416,0.051163182,2.456225732,0.090092997,4.325155881,0.043131772,2.070656361
135.6250033,15.625,0.043206776,2.073261804,0.069066931,3.314152159,NaN,#VALUE!
135.6458333,15.64583,0.030706808,1.47416265,0.050259829,2.412857849,NaN,#VALUE!
135.6666633,15.66666,0.022202738,1.065901968,0.034095284,1.636835526,NaN,#VALUE!
135.6875033,15.6875,0.01761468,0.845234165,0.02027022,0.972659309,NaN,#VALUE!
135.7083333,15.70833,0.012922032,0.620356793,NaN,#VALUE!,NaN,#VALUE!
135.7291633,15.72916,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.7500033,15.75,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.7708333,15.77083,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.7916633,15.79166,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.8125033,15.8125,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.8333333,15.83333,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.8541633,15.85416,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.8750033,15.875,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.8958333,15.89583,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
135.9166633,15.91666,0.042969727,2.062876956,NaN,#VALUE!,NaN,#VALUE!
135.9375033,15.9375,0.054874015,2.633110125,NaN,#VALUE!,NaN,#VALUE!
135.9583333,15.95833,0.065081363,3.124405329,NaN,#VALUE!,NaN,#VALUE!
135.9791633,15.97916,0.074282081,3.566110466,NaN,#VALUE!,NaN,#VALUE!
136.0000033,16,0.083573312,4.010235701,NaN,#VALUE!,NaN,#VALUE!
136.0208333,16.02083,0.080926769,3.885106529,NaN,#VALUE!,NaN,#VALUE!
136.0416633,16.04166,0.081192891,3.897882429,NaN,#VALUE!,NaN,#VALUE!
136.0625033,16.0625,0.079771049,3.827785461,NaN,#VALUE!,NaN,#VALUE!
136.0833333,16.08333,0.073923459,3.548893855,NaN,#VALUE!,0.17839959,8.564550648
136.1041633,16.10416,0.061575994,2.956120691,NaN,#VALUE!,0.002239529,0.107514594
136.1250033,16.125,0.043045194,2.065508349,NaN,#VALUE!,0.014439356,0.69286737
136.1458333,16.14583,0.033154838,1.591686894,NaN,#VALUE!,0.031228607,1.49921301
136.1666633,16.16666,0.027757848,1.332589918,NaN,#VALUE!,0.02428064,1.165657225
136.1875033,16.1875,0.020466605,0.982082774,NaN,#VALUE!,0.026469869,1.270147265
136.2083333,16.20833,0.014820097,0.711478493,NaN,#VALUE!,0.022233025,1.067355977
136.2291633,16.22916,0.01283706,0.616277484,NaN,#VALUE!,0.032394616,1.555190398
136.2500033,16.25,0.014213486,0.682029079,NaN,#VALUE!,0.036332852,1.743419002
136.2708333,16.27083,0.01581194,0.759094575,NaN,#VALUE!,0.048868245,2.346051128
136.2916633,16.29166,0.016301022,0.782574268,NaN,#VALUE!,0.064581134,3.100390494
136.3125033,16.3125,0.014051838,0.674272457,NaN,#VALUE!,0.052649249,2.526355518
136.3333333,16.33333,0.013555911,0.650787854,NaN,#VALUE!,0.067143878,3.223421892
136.3541633,16.35416,0.012969581,0.62263951,NaN,#VALUE!,0.082553869,3.963219827
136.3750033,16.375,0.010633173,0.510229031,NaN,#VALUE!,0.092866933,4.456186804
136.3958333,16.39583,0.012440815,0.597254681,NaN,#VALUE!,0.079019182,3.7935277
136.4166633,16.41666,0.015180469,0.728779117,NaN,#VALUE!,0.10399226,4.992427268
136.4375033,16.4375,0.023683111,1.136425672,NaN,#VALUE!,0.11672884,5.601191939
136.4583333,16.45833,0.023694413,1.137513826,NaN,#VALUE!,0.13225481,6.349246759
136.4791633,16.47916,0.026207237,1.25814868,NaN,#VALUE!,0.13167786,6.321548728
136.5000033,16.5,0.035445151,1.700822985,NaN,#VALUE!,0.14953989,7.175618522
136.5208333,16.52083,0.045610153,2.189637686,NaN,#VALUE!,0.15263741,7.327768123
136.5416633,16.54166,0.058711249,2.818590927,NaN,#VALUE!,0.16280504,7.815892463
136.5625033,16.5625,0.070066294,3.362106238,NaN,#VALUE!,0.1482983,7.116041267
136.5833333,16.58333,0.081379645,3.906848056,NaN,#VALUE!,0.15703536,7.538903505
136.6041633,16.60416,0.095189298,4.569817475,NaN,#VALUE!,0.16999254,8.160947672
136.6250033,16.625,0.10686331,5.127797985,0.11095869,5.32431334,0.14743085,7.074416987
136.6458333,16.64583,0.11217701,5.385358137,0.10369628,4.978217955,0.15121282,7.25937686
136.6666633,16.66666,0.11206241,5.379856457,0.094844487,4.553263898,0.11992313,5.757231397
136.6875033,16.6875,0.11922018,5.720738004,0.081903592,3.930114779,0.1177751,5.651396353
136.7083333,16.70833,0.11895486,5.710747,0.073290081,3.518486846,0.10183517,4.888870379
136.7291633,16.72916,0.11010536,5.285903024,0.064052723,3.075022708,0.094703231,4.546482525
136.7500033,16.75,0.099397385,4.769548225,0.051275875,2.460454655,0.098208945,4.712521353
136.7708333,16.77083,0.090289024,4.334566683,0.044389126,2.131019011,0.082959296,3.982683437
136.7916633,16.79166,0.081146744,3.895667019,0.037477022,1.799184926,0.066332235,3.184456793
136.8125033,16.8125,0.063436206,3.04396382,0.028545425,1.369742083,0.04364547,2.09431238
136.8333333,16.83333,0.05573144,2.675537206,0.024046051,1.154395151,0.038557966,1.851078541
136.8541633,16.85416,0.0536781,2.576961114,0.025460457,1.222297504,0.033453686,1.606033893
136.8750033,16.875,0.049709111,2.38527404,0.025073899,1.20316214,NaN,#VALUE!
136.8958333,16.89583,0.046289547,2.222253817,0.020386445,0.978705953,NaN,#VALUE!
136.9166633,16.91666,0.043078327,2.06809059,0.017702997,0.849879837,0.025607158,1.229340278
136.9375033,16.9375,0.041201404,1.977034741,0.016932589,0.812504271,0.014565437,0.698917322
136.9583333,16.95833,0.042233926,2.027552856,0.013007516,0.624460682,0.010645462,0.511063946
136.9791633,16.97916,0.043940174,2.109465867,0.014445957,0.693516899,0.007887705,0.378670427
137.0000033,17,0.046582314,2.235235797,0.014551028,0.698225912,0.018518046,0.888581862
137.0208333,17.02083,0.04730777,2.271136342,0.016922549,0.812412338,0.015411864,0.739887854
137.0416633,17.04166,0.047575591,2.283993807,0.014897798,0.715208737,0.031652753,1.519575276
137.0625033,17.0625,0.051377236,2.465318426,0.014304306,0.686387044,0.010906454,0.523342322
137.0833333,17.08333,0.051722953,2.48309904,0.01045168,0.501760922,0.012795035,0.614259962
137.1041633,17.10416,0.043039263,2.066215218,0.013900222,0.667317427,0.008882291,0.426418195
137.1250033,17.125,0.036809368,1.766284453,0.012944231,0.621124328,0.008516591,0.408665595
137.1458333,17.14583,0.031598725,1.516981517,0.016381128,0.786419971,NaN,#VALUE!
137.1666633,17.16666,0.031714936,1.522560538,0.019206803,0.922074076,NaN,#VALUE!
137.1875033,17.1875,0.031714936,1.521829942,0.019813325,0.950735365,NaN,#VALUE!
137.2083333,17.20833,0.031714936,1.522560538,0.026138847,1.254865434,0.006674582,0.320431205
137.2291633,17.22916,NaN,#VALUE!,0.024437565,1.173190831,0.018152043,0.871437494
137.2500033,17.25,NaN,#VALUE!,0.024990766,1.199173033,0.020240034,0.971210845
137.2708333,17.27083,NaN,#VALUE!,0.030899597,1.483418003,0.016570335,0.795503361
137.2916633,17.29166,NaN,#VALUE!,0.032316647,1.551447288,0.01137992,0.546323572
137.3125033,17.3125,NaN,#VALUE!,0.039691474,1.904581286,0.034660787,1.663185557
137.3333333,17.33333,NaN,#VALUE!,0.045749994,2.196351128,0.022752198,1.092280269
137.3541633,17.35416,0.034685235,1.665157705,0.054812201,2.631406673,0.043529942,2.089771579
137.3750033,17.375,0.049485083,2.374524136,0.061462465,2.949254559,0.051067572,2.450459309
137.3958333,17.39583,0.059746151,2.868274172,0.062623576,3.006412674,0.071662122,3.440332309
137.4166633,17.41666,0.067141079,3.223287518,0.063226719,3.035368171,0.074655607,3.584042583
137.4375033,17.4375,0.071270538,3.419891459,0.067184529,3.223825768,0.072151077,3.46214381
137.4583333,17.45833,0.073937097,3.549548584,0.07468295,3.585355257,0.076732355,3.683742439
137.4791633,17.47916,0.076403665,3.667962794,0.083085175,3.988726596,0.09564282,4.591590014
137.5000033,17.5,0.07352972,3.528297505,0.085380733,4.096964155,0.10139322,4.865317658
137.5208333,17.52083,0.068223751,3.27526409,0.089956091,4.318583341,0.086861963,4.170041431
137.5416633,17.54166,0.061853624,2.969449064,0.088039882,4.22659059,0.1016209,4.878583773
137.5625033,17.5625,0.055702539,2.672866555,0.092376879,4.432671737,0.085546468,4.104916891
137.5833333,17.58333,0.057384582,2.75490072,0.087383252,4.195067307,0.087888218,4.219309554
137.6041633,17.60416,0.062117872,2.982134998,0.084654285,4.064055929,0.092813493,4.455760586
137.6250033,17.625,0.066487106,3.190360173,0.07874604,3.778600768,0.086250053,4.138678167
137.6458333,17.64583,0.07121074,3.418662506,0.066606916,3.197643591,0.065360094,3.137786558
137.6666633,17.66666,0.075035842,3.602296783,0.058396135,2.803463034,0.083292553,3.998682333
137.6875033,17.6875,0.079514409,3.815470681,0.043576231,2.090989971,0.067726128,3.249814203
137.7083333,17.70833,0.075843255,3.641058809,0.027700726,1.329847624,0.062838421,3.016726884
137.7291633,17.72916,0.07877274,3.781696591,0.018707725,0.898114498,0.064695794,3.105895055
137.7500033,17.75,0.076036461,3.648582582,0.007609351,0.365132006,0.050535376,2.424922073
137.7708333,17.77083,0.073190055,3.51368483,NaN,#VALUE!,0.040698811,1.953855545
137.7916633,17.79166,0.070683809,3.393365771,NaN,#VALUE!,0.034232298,1.64341325
137.8125033,17.8125,0.067969904,3.261511708,NaN,#VALUE!,0.039318416,1.88668023
137.8333333,17.83333,0.066524148,3.193670091,NaN,#VALUE!,0.033401027,1.603505857
137.8541633,17.85416,0.067039421,3.218407153,NaN,#VALUE!,0.042400958,2.035571675
137.8750033,17.875,0.070349415,3.375691699,NaN,#VALUE!,0.033604182,1.612484741
137.8958333,17.89583,0.06748465,3.239781565,NaN,#VALUE!,0.025194238,1.209516947
137.9166633,17.91666,0.059368497,2.850143879,NaN,#VALUE!,0.034525069,1.657468507
137.9375033,17.9375,0.058948228,2.828609789,NaN,#VALUE!,0.012314053,0.590885461
137.9583333,17.95833,0.057020113,2.737403409,NaN,#VALUE!,0.024306058,1.166877484
137.9791633,17.97916,0.043175841,2.072772012,NaN,#VALUE!,0.030199752,1.449820067
138.0000033,18,0.026414285,1.267480086,NaN,#VALUE!,0.012322872,0.591308637
138.0208333,18.02083,0.010321311,0.495502208,NaN,#VALUE!,0.012938327,0.621139078
138.0416633,18.04166,NaN,#VALUE!,NaN,#VALUE!,0.031398975,1.507391983
138.0625033,18.0625,NaN,#VALUE!,NaN,#VALUE!,0.024270436,1.164608253
138.0833333,18.08333,NaN,#VALUE!,NaN,#VALUE!,0.001821578,0.087449736
138.1041633,18.10416,NaN,#VALUE!,NaN,#VALUE!,0.017174738,0.824519347
138.1250033,18.125,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
138.1458333,18.14583,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
138.1666633,18.16666,0.013379224,0.642305521,NaN,#VALUE!,NaN,#VALUE!
138.1875033,18.1875,0.014459886,0.693852495,NaN,#VALUE!,NaN,#VALUE!
138.2083333,18.20833,0.018069971,0.867497408,NaN,#VALUE!,NaN,#VALUE!
138.2291633,18.22916,0.021018559,1.00905228,NaN,#VALUE!,0.003243523,0.155714018
138.2500033,18.25,0.024262027,1.16420475,NaN,#VALUE!,NaN,#VALUE!
138.2708333,18.27083,0.027676071,1.328663994,NaN,#VALUE!,NaN,#VALUE!
138.2916633,18.29166,0.03423228,1.643412386,NaN,#VALUE!,NaN,#VALUE!
138.3125033,18.3125,0.041248232,1.979281766,NaN,#VALUE!,0.013791358,0.661773417
138.3333333,18.33333,0.047084631,2.260423956,NaN,#VALUE!,0.014942672,0.717363034
138.3541633,18.35416,0.053730116,2.579458281,NaN,#VALUE!,NaN,#VALUE!
138.3750033,18.375,0.05899463,2.830836372,NaN,#VALUE!,NaN,#VALUE!
138.3958333,18.39583,0.060549902,2.906860394,NaN,#VALUE!,0.045571837,2.187798224
138.4166633,18.41666,0.057466168,2.758817475,NaN,#VALUE!,0.051106103,2.453485502
138.4375033,18.4375,0.050416351,2.419210701,NaN,#VALUE!,0.04908834,2.355486564
138.4583333,18.45833,0.043038893,2.066197456,NaN,#VALUE!,0.068435962,3.285451848
138.4791633,18.47916,0.037699225,1.809852376,NaN,#VALUE!,0.075664736,3.632488526
138.5000033,18.5,0.029918286,1.43561833,NaN,#VALUE!,0.069075474,3.314562092
138.5208333,18.52083,0.022439509,1.077268795,0.069009382,3.312980413,0.077434996,3.717474604
138.5416633,18.54166,0.018540287,0.890076188,0.067649958,3.247717619,0.075870158,3.64235036
138.5625033,18.5625,0.01759367,0.844226008,0.067778248,3.252315163,0.067730322,3.250015451
138.5833333,18.58333,0.018826664,0.903824484,0.062656872,3.008011138,0.062085589,2.980585166
138.6041633,18.60416,0.018826664,0.903824484,0.060754106,2.916663754,0.076459725,3.670654105
138.6250033,18.625,0.018826664,0.903390787,0.056145962,2.69414405,0.060286222,2.892812956
138.6458333,18.64583,0.017047946,0.818432357,0.0494221,2.372640422,0.071674603,3.440931493
138.6666633,18.66666,0.01626333,0.780764762,0.048290921,2.318335142,0.062898891,3.019629909
138.6875033,18.6875,0.016772211,0.804808589,0.045072387,2.162782486,0.055909837,2.682813676
138.7083333,18.70833,0.018541468,0.890132885,0.035754224,1.716477388,0.064112972,3.077915122
138.7291633,18.72916,0.022534643,1.081835958,0.031296318,1.502463658,0.039390528,1.891047912
138.7500033,18.75,0.026268357,1.260477783,0.022734057,1.090885653,0.03382642,1.623148752
138.7708333,18.77083,0.031719329,1.522771435,0.015192162,0.72934047,0.028721058,1.378831397
138.7916633,18.79166,0.036590045,1.756603217,0.012211628,0.586251944,0.037658516,1.807898032
138.8125033,18.8125,0.044658092,2.142902687,0.007064943,0.339008781,0.026027147,1.248903407
138.8333333,18.83333,0.050938207,2.445425204,0.005493481,0.263729285,0.013220682,0.634694287
138.8541633,18.85416,0.060432684,2.901233029,0.001919619,0.092156457,0.011795688,0.566283629
138.8750033,18.875,0.069143605,3.317831334,NaN,#VALUE!,0.035885121,1.721934789
138.8958333,18.89583,0.068453103,3.286274748,NaN,#VALUE!,0.006490692,0.311603072
138.9166633,18.91666,0.062850631,3.017313058,NaN,#VALUE!,NaN,#VALUE!
138.9375033,18.9375,0.063225369,3.033846881,NaN,#VALUE!,NaN,#VALUE!
138.9583333,18.95833,0.06348297,3.047670187,NaN,#VALUE!,NaN,#VALUE!
138.9791633,18.97916,0.05548134,2.663530485,NaN,#VALUE!,0.006776928,0.325344599
139.0000033,19,0.038354499,1.840427015,NaN,#VALUE!,9.71E-05,0.004659309
139.0208333,19.02083,0.027328793,1.311991983,NaN,#VALUE!,NaN,#VALUE!
139.0416633,19.04166,NaN,#VALUE!,NaN,#VALUE!,NaN,#VALUE!
